time,Fx,Fy,Fz,Mx,My,Mz
28.4,701071.0,-6316.763260000001,234390.0,1390.1568499999978,52109629.0,-160083.88479999997
28.6,776901.0,-5590.39904,508590.0,-42279.85710999998,65145629.0,-120773.88480000001
28.8,813311.0,-4545.5933700000005,742350.0,-79409.86593000001,75433629.0,-71843.88480000001
29.0,815431.0,-3264.41489,931400.0,-107969.86036000002,82847629.0,-17971.10779999999
29.2,790541.0,-1866.679303,1073488.0,-138499.85569,87344629.0,32804.8922
29.4,746246.0,-444.7752700000001,1169321.0,-162159.86572000003,89064629.0,73678.8922
29.6,689462.0,900.7018929999999,1221565.0,-173059.85634,88240629.0,100838.8922
29.8,625793.0,2036.89387,1233477.0,-170989.86677000002,85123129.0,110626.11520000004
30.0,559069.4,2901.7945400000003,1209471.0,-159881.53587999998,80051729.0,103446.11520000004
30.2,491809.0,3448.67264,1156121.0,-143815.83345,73496399.0,82113.33820000001
30.4,425698.0,3670.9227800000003,1075409.0,-122725.83394999999,65661229.0,51673.33820000001
30.6,361151.0,3578.38384,966786.0,-96639.83748999998,56625729.0,18383.33820000001
30.8,297360.0,3197.41146,830036.3,-67129.82569,46473629.0,-11583.884799999962
31.0,232474.0,2563.26408,666055.0,-37249.83821000001,35343629.0,-33386.66179999999
31.2,164103.0,1761.41281,477765.0,-10549.834039999987,23469629.0,-44616.66179999999
31.4,89987.0,880.11257,270444.0,11170.16679,11175629.0,-44682.6618
31.6,8552.0,17.510010000000047,51300.0,27060.17526,-1142371.0,-34852.6618
31.8,-80586.0,-740.34297,-171530.0,36570.18509000003,-13083371.0,-18106.66179999999
32.0,-176495.0,-1310.9727699999999,-390720.0,39740.18443999998,-24332371.0,2363.3382000000097
32.2,-276750.0,-1655.2743500000001,-599840.0,36270.18965999999,-34653371.0,22873.33820000001
32.4,-377349.0,-1770.58765,-793230.0,25988.17739,-43870371.0,40433.33820000001
32.6,-472839.0,-1699.66742,-965300.0,9448.16672,-51813271.0,54203.33820000001
32.8,-556719.0,-1501.9376399999999,-1110480.0,-11969.832529999985,-58297771.0,63783.33820000001
33.0,-622059.0,-1194.75833,-1222880.0,-36079.79714999999,-63124571.0,69203.33820000001
33.2,-662179.0,-810.8875499999998,-1296860.0,-60189.799759999994,-66095371.0,70613.33820000001
33.4,-671459.0,-400.76733,-1327960.0,-81479.80430000002,-67052371.0,69060.56100000003
33.6,-646089.0,-17.550289999999997,-1312805.0,-97379.79460000004,-65900371.0,65520.56100000002
33.8,-584609.0,286.94153,-1250018.0,-105539.80002000005,-62649371.0,59163.3382
34.0,-488399.0,474.91308000000004,-1140100.0,-104189.80570000004,-57398371.0,47611.560999999994
34.2,-361609.0,524.76643,-985090.0,-92309.80264,-50317371.0,27843.33820000001
34.4,-210724.28,422.03545,-788210.0,-70269.79316999996,-41590771.0,-3226.6617999999903
34.6,-43589.0,158.44618000000003,-553881.0,-39769.80599999998,-31416371.0,-46769.43899999998
34.8,131711.0,-233.37837,-286900.0,-3759.8076000000087,-19923371.0,-100329.43899999997
35.0,307474.0,-701.0256299999999,4640.0,34680.203859999994,-7353371.0,-158526.6618
35.2,475760.5,-1211.17839,305240.0,74058.20304000001,5684629.0,-213406.6618
35.4,628429.0,-1713.4887499999998,598810.0,111897.19531,18612629.0,-257406.6618
35.6,756521.0,-2171.08342,867950.0,145440.18654999998,30774629.0,-283156.6618
35.8,850361.0,-2555.58585,1093449.0,162850.19466,41381629.0,-283876.6618
36.0,900801.0,-2804.81276,1258740.0,169440.19432,49738629.0,-257516.6618
36.2,901021.0,-2879.3371300000003,1351570.0,168260.20544999995,55319629.0,-204586.6618
36.4,848021.0,-2725.54355,1365240.0,160500.20688000004,57816629.0,-130693.6618
36.6,743681.0,-2332.92157,1298660.0,147700.20036000002,57150629.0,-42253.6618
36.8,594791.0,-1722.8999000000001,1154760.0,121570.19142999995,53375129.0,51853.3382
37.0,411871.0,-921.01318,943190.0,91200.19899999996,46869129.0,143293.3382
37.2,207821.0,3.2362299999999946,677222.0,59300.197629999995,38173429.0,224203.3382
