time,Fx,Fy,Fz,Mx,My,Mz
200.2,506655.0,-1782.9895399999998,517605.2,69760.18039,61418929.0,-21601.661799999994
200.4,654311.0,-5118.524880000001,860760.0,72720.17818000005,73277329.0,-133853.6618
200.6,766899.0,-8184.74392,1169370.0,73490.16504999995,81886029.0,-242218.6618
200.8,837467.0,-10827.576949999999,1424520.0,72210.17842000001,86610129.0,-341126.6618
201.0,863954.0,-12907.748160000001,1609540.0,58720.17252000002,86992929.0,-426676.6618
201.2,848244.0,-14330.41273,1714200.0,40210.17037000001,82960529.0,-494146.6618
201.4,794702.0,-15031.32025,1733740.0,21140.16949,74741229.0,-539116.6618
201.6,708862.0,-14987.91162,1667780.0,3300.173989999981,62747629.0,-558016.6618
201.8,595219.0,-14216.50269,1527790.0,-17037.79565,48029629.0,-549376.6618
202.0,459065.0,-12759.29702,1327430.0,-38010.79487,31658629.0,-512746.6618
202.2,306491.0,-10686.92932,1080150.0,-52993.807700000005,14573629.0,-448819.439
202.4,143419.0,-8117.81366,809142.0,-66899.79999999999,-1810371.0,-360742.439
202.6,-21281.6,-5195.00713,501640.0,-76929.79452,-18348771.0,-252966.6618
202.8,-180768.0,-2086.61219,169670.0,-76319.80809999997,-34455371.0,-130209.439
203.0,-328969.0,1033.03392,-180780.0,-77539.8052,-49970371.0,490.56099999998696
203.2,-461060.0,3992.95023,-538680.0,-71789.79566,-64485371.0,131119.3382
203.4,-573140.0,6648.6429,-894250.0,-59689.808499999985,-77710371.0,253400.561
203.6,-661837.0,8875.93078,-1235330.0,-38429.79424000002,-89261371.0,359243.3382
203.8,-725115.0,10586.030010000002,-1570080.0,-36259.79560000001,-100020471.0,443980.561
204.0,-752793.0,11699.54018,-1805480.0,-5469.796100000036,-104836171.0,499890.561
204.2,-736082.0,12163.44026,-1896290.0,14290.20690000002,-101278171.0,526770.561
204.4,-675371.0,12002.621420000001,-1867660.0,33230.21300000002,-91182171.0,522260.561
204.6,-575392.0,11258.80755,-1734700.0,56388.20656,-75747371.0,486763.3382
204.8,-444594.0,9995.20958,-1517550.0,78633.1992,-56432371.0,424489.561
205.0,-292208.0,8314.33113,-1232100.0,94114.20730000001,-34409371.0,341045.561
205.2,-127720.0,6327.65481,-897380.0,95875.22159999999,-10994371.0,243037.561
205.4,40562.0,4165.3848,-530640.0,95860.2217,12649629.0,136875.561
205.6,206136.0,1943.15203,-147092.1,94100.23090000002,35527369.0,30283.561
205.8,364015.58999999997,-236.71693999999997,238947.39,90010.22740000003,56743629.0,-69081.439
206.0,510431.0,-2284.7727299999997,613500.0,83570.23340000003,75482629.0,-154851.439
206.2,642190.0,-4124.558309999999,962910.0,74460.23459999997,91025629.0,-222379.439
206.4,756321.0,-5658.523479999999,1274150.0,63430.216000000015,102773629.0,-269880.439
206.6,849901.0,-6822.74655,1534570.0,53640.226200000005,110237629.0,-297694.439
206.8,920261.0,-7570.85982,1733420.0,44854.236999999994,113133629.0,-306960.439
207.0,965291.0,-7903.066940000001,1860130.0,25570.227400000003,111267629.0,-299558.439
207.2,983481.0,-7855.57785,1908390.0,4393.0304,104753629.0,-277230.439
207.4,973861.0,-7479.621260000001,1875530.0,-14936.762199999997,93981029.0,-242290.21600000001
207.6,936001.0,-6850.69895,1761370.0,-33177.76969999999,79473179.0,-197490.21600000001
207.8,868261.0,-6019.227139999999,1577300.0,-53159.77189999999,62433729.0,-147201.439
208.0,769611.0,-5062.03999,1336220.0,-70639.76630000002,44063629.0,-94242.216
208.2,639341.0,-4017.5420999999997,1052770.0,-79799.75940000001,25566629.0,-42679.216
208.4,478121.0,-2887.08227,739180.0,-95559.75879999998,7835629.0,2077.7839999999997
208.6,290080.0,-1731.4994000000002,387760.0,-98869.7683,-9576371.0,40188.784
208.8,79722.0,-670.09942,6752.0,-105419.7616,-26298371.0,71894.784
209.0,-146532.0,281.35456,-392836.0,-107929.7483,-41953671.0,97000.784
209.2,-379769.0,1155.7690900000002,-799540.0,-105645.7401,-56281871.0,114879.784
209.4,-608389.0,2012.3021899999999,-1196790.0,-100843.74710000001,-68846371.0,124872.784
209.6,-818339.0,2874.14975,-1570660.0,-93326.74,-79452371.0,128156.784
209.8,-994159.0,3670.9937999999993,-1904150.0,-83567.7424,-87790371.0,128750.784
210.0,-1121369.0,4331.553819999999,-2196080.0,-50582.7392,-94498371.0,128018.784
210.2,-1182069.0,4934.34593,-2416800.0,-54849.73300000001,-98641371.0,129928.784
210.4,-1130379.0,5410.27512,-2347100.0,-33479.7408,-87582371.0,130718.008
210.6,-964059.0,5766.876209999999,-2091500.0,-5819.744399999996,-67986271.0,129789.60800000001
210.8,-697999.0,5974.43254,-1702450.0,-2009.7355999999563,-43296491.0,131669.008
211.0,-362177.0,5969.9551,-1227570.0,12300.259300000034,-16473671.0,131050.008
211.2,4991.0,5766.20594,-704570.0,23890.263099999982,10321329.0,126001.008
211.4,363431.0,5298.85195,-170720.0,34830.259699999995,35117629.0,116675.008
211.6,679671.7,4571.45575,340120.0,48960.254799999995,56298629.0,99791.008
211.8,932341.0,3586.3487800000003,801525.0,62220.25699999998,72805629.0,73974.008
212.0,1112991.0,2344.22847,1195540.0,75950.26799999998,84166629.0,38725.008
212.2,1223631.0,844.1060500000001,1509780.0,86590.27600000001,90267629.0,-4284.991999999998
212.4,1272671.0,-905.5596600000002,1735950.0,109520.26179999998,91239629.0,-49914.992
212.6,1270611.0,-2799.8420000000006,1869940.0,112159.25960000002,87441629.0,-102424.992
212.8,1226391.0,-4685.783399999999,1916170.0,109705.27080000001,79694629.0,-158044.992
