time,Fx_local,Fy_local,Fz_local
66.190000,402540.729730,783824.111004,498585.477799
66.200000,475788.776062,479035.537645,668421.112934
66.210000,365219.930502,469976.681467,368448.428571
66.220000,444674.962355,612591.547297,518050.699807
66.230000,369436.346525,566245.042471,453497.620656
66.240000,417438.845560,642280.193050,507299.782819
66.250000,509520.411197,466065.987452,590268.008687
66.260000,322536.718147,462595.919884,362376.807915
66.270000,390155.458494,551424.584942,481634.788610
66.280000,357870.324324,472606.166988,424836.642857
66.290000,478867.789575,689458.531853,542190.000000
66.300000,380928.700772,422463.613900,375283.586873
66.310000,393245.522201,431149.986486,454217.571429
66.320000,534571.198842,660433.972008,621792.214286
66.330000,368692.607143,412246.482625,470903.055985
66.340000,436719.744208,660779.597490,535794.547297
66.350000,462187.216216,404114.768340,557787.347490
66.360000,314804.038610,417553.951737,344296.850386
66.370000,452292.535714,590164.259653,570450.561776
66.380000,436493.522201,563739.871622,606944.131274
66.390000,393539.426641,474933.000000,550471.198842
66.400000,410003.907336,413713.395753,449921.194981
66.410000,432535.557915,603646.876448,459527.035714
66.420000,377806.407336,553151.177606,515260.372587
66.430000,496551.474903,766201.201737,686920.517375
66.440000,432635.163127,728491.190154,577202.690154
66.450000,377270.779923,665800.375483,297817.129344
66.460000,531044.959459,847956.668919,522531.092664
66.470000,500491.022201,747379.193050,592929.570463
66.480000,401281.621622,801835.465251,606430.143822
66.490000,491829.052124,803599.505792,706770.654440
66.500000,443743.523166,589245.712355,443549.837838
66.510000,397909.317568,757345.699807,498757.216216
66.520000,470141.666988,524535.628378,634980.005792
66.530000,382160.336873,635062.575290,535727.785714
66.540000,583839.251931,867797.750965,801981.112934
66.550000,478389.715251,613121.803089,610193.501931
66.560000,327336.492278,655619.924710,381319.754826
66.570000,461014.974903,468699.770270,528683.901544
66.580000,399764.522201,502484.814672,494338.827220
66.590000,489281.368726,675964.097490,587214.625483
66.600000,462956.278958,680568.344595,594285.521236
66.610000,431267.548263,683662.705598,544930.754826
66.620000,442118.070463,431159.962355,509283.445946
66.630000,452722.418919,562893.917954,584454.072394
66.640000,498034.502896,714061.019305,575130.318533
66.650000,413142.469112,782056.694015,557698.792471
66.660000,382880.441120,570403.751931,484836.582046
66.670000,440589.153475,371511.480695,563530.992278
66.680000,467435.597490,588601.424710,453623.930502
66.690000,398862.089768,607416.220077,554031.816602
66.700000,537820.722973,804175.190154,634679.808880
66.710000,445492.216216,654889.998069,606413.261583
66.720000,321839.788610,399048.254826,328844.690154
66.730000,438081.527027,636161.609073,453993.498069
66.740000,387589.511583,490852.030888,619850.910232
66.750000,470241.272201,733943.846525,662871.306950
66.760000,417413.061776,772196.084942,620473.711390
66.770000,451612.334942,415127.973938,501629.959459
66.780000,389241.515444,670494.251931,502202.113900
66.790000,460169.942085,740912.527992,556542.666023
66.800000,442836.179537,753699.136100,640283.791506
66.810000,492250.033784,695157.208494,734269.673745
