time,Fx_local,Fy_local,Fz_local
286.980000,424078.016409,504273.871622,486762.078185
286.990000,457831.751931,689600.189189,494219.884170
287.000000,357381.813707,451860.657336,442475.206564
287.010000,427073.232625,699479.675676,487725.440154
287.020000,496956.495174,429319.491313,583730.745174
287.030000,359252.519305,528084.275097,375949.361004
287.040000,496258.644788,646951.355212,610940.157336
287.050000,379592.241313,533959.447876,444033.283784
287.060000,460164.110039,687956.319498,535509.390927
287.070000,468440.858108,542261.826255,478280.287645
287.080000,372051.098456,430372.636100,388652.325290
287.090000,360801.694981,573707.606178,519461.594595
287.100000,504863.061776,862658.490347,694849.184363
287.110000,343937.258687,701659.940154,471120.683398
287.120000,324473.111004,557459.985521,314291.892857
287.130000,525798.726834,912695.145753,553873.277027
287.140000,529337.551158,814252.198842,580056.555985
287.150000,454838.530888,804101.522201,667282.022201
287.160000,565516.190154,873466.039575,791077.181467
287.170000,381032.142857,567100.511583,372262.126448
287.180000,425117.501931,738783.370656,530146.210425
287.190000,463754.501931,495003.680502,693625.989382
287.200000,492332.449807,722454.101351,648084.613900
287.210000,548977.734556,776396.846525,634759.922780
287.220000,435451.274131,611567.409266,476822.122587
287.230000,321894.272201,531401.481660,398147.510618
287.240000,468634.696911,439111.190154,553967.050193
287.250000,387203.061776,497989.995174,422707.792471
287.260000,485989.945946,751930.798263,619253.892857
287.270000,488023.488417,689652.063707,631340.501931
287.280000,385516.219112,652076.496139,446666.606178
287.290000,487835.174710,474334.294402,570060.735521
287.300000,479420.913127,508860.929537,566059.951737
287.310000,471567.448842,682782.373552,566299.372587
287.320000,403417.685328,516957.191120,540791.843629
287.330000,424238.704633,617566.589768,443431.662162
287.340000,422489.858108,370144.479730,493960.665058
287.350000,484656.862934,484680.958494,523014.231660
287.360000,394369.572394,694782.883205,501343.268340
287.370000,554979.370656,820073.194981,651588.445946
287.380000,472990.161197,783497.209459,598885.777992
287.390000,409549.314672,659735.047297,515377.013514
287.400000,504414.915058,600009.214286,631098.165058
287.410000,410089.085907,502242.324324,556148.849421
287.420000,508946.261583,841819.054054,615758.348456
287.430000,398862.550193,655475.965251,584889.327220
287.440000,440615.704633,686518.720077,555901.294402
287.450000,526784.035714,793029.535714,544730.930502
287.460000,466565.548263,696625.656371,592139.942085
287.470000,441196.914093,802391.658301,645929.212355
287.480000,423178.346525,735430.557915,654544.986486
287.490000,501067.627413,892536.524131,662337.981660
287.500000,361752.011583,579567.431467,410832.057915
287.510000,394047.888996,660591.437259,507107.632239
287.520000,529341.694981,782413.830116,672748.798263
287.530000,330426.249035,514385.872587,361279.308880
287.540000,364170.162162,397873.864865,453524.632239
287.550000,471089.221042,606468.972973,533090.472973
287.560000,353559.214286,483927.703668,430093.465251
287.570000,413485.792471,611253.860039,482330.950772
287.580000,399629.464286,568891.256757,483992.316602
287.590000,396375.028958,431583.092664,473512.896718
287.600000,431932.708494,556214.690154,522696.845560
287.610000,346069.638996,447472.195946,443636.551158
287.620000,480731.281853,635061.194015,523017.608108
287.630000,439673.061776,373552.236486,475606.140927
287.640000,397297.720077,436508.102317,385369.497104
287.650000,493869.040541,591254.852317,577682.606178
287.660000,305678.420849,488172.666023,271696.314672
287.670000,421083.414093,564893.235521,525306.532819
287.680000,404027.441120,420250.812741,423400.578185
287.690000,321199.184363,357174.008687,364561.830116
287.700000,428172.726834,519142.366795,548033.403475
287.710000,445148.585907,706636.670849,603266.105212
287.720000,384586.928571,604487.918919,431543.342664
287.730000,385630.864865,437473.612934,349518.833977
287.740000,545370.000000,613390.691120,568858.259653
287.750000,365210.261583,495066.605212,447825.034749
287.760000,463913.348456,680711.383205,618765.075290
287.770000,387806.678571,671639.788610,521025.503861
287.780000,345206.342664,492024.886100,305912.009653
287.790000,412191.385135,715168.033784,438459.382239
287.800000,516974.840734,655114.838803,669209.206564
287.810000,431238.848456,799132.004826,581998.780888
287.820000,433570.285714,838837.036680,729990.639961
287.830000,442767.115830,597509.875483,385247.331081
287.840000,395662.444981,784070.131274,443070.075290
287.850000,483040.004826,512210.212355,662235.613900
287.860000,463110.521236,644203.233591,606862.022201
287.870000,538288.054054,791609.278958,733381.054054
287.880000,457179.023166,744996.802124,521135.084942
287.890000,386632.902510,674665.546332,424933.332046
287.900000,465146.826255,452442.941120,572105.328185
287.910000,473836.421815,566928.005792,540444.529923
287.920000,433758.292471,590869.016409,511755.926641
287.930000,540756.851351,789367.164093,654642.443050
287.940000,380693.423745,660562.737452,517660.106178
287.950000,493711.728764,506816.490347,544106.134170
287.960000,342175.520270,332888.907336,423000.469112
287.970000,377582.027027,603116.160232,422673.414093
287.980000,507297.173745,762649.945946,622400.742278
287.990000,331887.637066,589752.639961,464686.708494
288.000000,438187.271236,273965.901544,525235.473938
288.010000,451738.184363,493086.472008,515668.308880
288.020000,438070.169884,555029.863900,563363.551158
288.030000,469412.661197,747346.042471,549103.583977
288.040000,521592.133205,872313.289575,699860.600386
288.050000,440816.910232,458121.512548,482696.374517
288.060000,423379.552124,560541.761583,505607.875483
288.070000,434171.600386,681721.248069,551652.341699
288.080000,441763.850386,685177.656371,596006.742278
288.090000,473806.954633,780639.046332,701682.500965
288.100000,382307.519305,532331.079151,378273.124517
288.110000,493893.903475,691965.390927,546238.207529
288.120000,533417.527992,779745.822394,698546.548263
288.130000,521453.698842,934667.533784,702473.817568
288.140000,468916.476834,947384.003861,674427.046332
288.150000,550394.461390,699749.944981,653128.413127
288.160000,397929.729730,543134.484556,478866.254826
288.170000,402117.292471,548696.415058,568238.988417
288.180000,466112.336873,742358.108108,692966.661197
288.190000,388241.626448,737083.943050,427268.913127
288.200000,465722.971042,449978.441120,619749.156371
288.210000,390768.130309,501965.455598,438678.237452
288.220000,443306.580116,613460.982625,516479.884170
288.230000,367878.269305,565004.658301,448443.692085
288.240000,415421.417954,640777.520270,500881.615830
288.250000,510516.770270,468137.438224,593802.842664
288.260000,270301.534749,407144.516409,313558.896718
288.270000,406128.819498,542608.986486,499408.256757
288.280000,364120.282819,479766.692085,429548.475869
288.290000,465733.253861,642926.015444,550317.263514
288.300000,393759.202703,443198.533784,385756.100386
288.310000,409798.404440,449659.366795,472247.342664
288.320000,491703.816602,625159.914093,573927.535714
288.330000,383088.553089,426608.971042,487499.371622
288.340000,445296.535714,668060.907336,545871.402510
288.350000,433321.349421,381743.959459,522985.838803
288.360000,334456.039575,441338.111004,370248.075290
288.370000,471006.805019,610323.648649,595442.108108
288.380000,408709.653475,549764.753861,572967.550193
288.390000,406230.112934,484758.002896,567195.666023
288.400000,422085.144788,422131.647683,465840.379344
288.410000,399500.545367,600320.921815,409575.405405
288.420000,392471.394788,568709.388996,533105.206564
288.430000,516548.333977,786359.823359,707879.971042
288.440000,370942.242278,652828.216216,463764.938224
288.450000,390000.602317,680627.278958,320060.707529
288.460000,552162.031853,863928.955598,556090.682432
288.470000,471300.709459,735260.507722,549704.131274
288.480000,413656.149614,809798.203668,625890.608108
288.490000,510178.818533,819113.055985,740119.216216
288.500000,420670.106178,586699.717181,411260.559846
288.510000,416261.539575,770322.309846,532525.992278
288.520000,523524.535714,535740.370656,717916.155405
288.530000,386142.703668,639349.589768,543720.605212
288.540000,601487.944981,862002.999035,820560.631274
288.550000,485558.067568,767848.294402,551425.045367
288.560000,350419.424710,649420.612934,407393.452703
288.570000,434640.926641,375082.381274,518888.979730
288.580000,414566.869691,546775.216216,481758.182432
288.590000,458334.842664,620160.162162,577212.359073
288.600000,511329.880309,731633.281853,640760.944981
288.610000,376190.316602,641552.415058,440728.201737
288.620000,497106.286680,450481.224903,569894.982625
288.630000,444485.420849,539148.280888,568270.911197
288.640000,485907.529923,668713.175676,566316.254826
288.650000,441893.843629,791815.702703,595673.548263
288.660000,341822.681467,548750.284749,390723.315637
288.670000,380789.652510,264334.890927,480812.930502
288.680000,513501.703668,596873.261583,494645.009653
288.690000,385468.795367,586871.148649,532738.555019
288.700000,538284.831081,800573.441120,630269.707529
288.710000,486489.660232,672248.777027,649988.316602
288.720000,352465.552124,368955.049228,345166.285714
288.730000,421728.008687,611155.636100,425036.006757
288.740000,425963.762548,484836.428571,641622.399614
288.750000,463371.275097,715710.721042,637649.855212
288.760000,434764.780888,727035.173745,644636.032819
288.770000,436060.109073,571235.432432,615276.437259
288.780000,419513.519305,634282.155405,531421.433398
288.790000,488983.166988,739485.518340,571764.920849
288.800000,375908.690154,701860.992278,552954.269305
288.810000,456968.455598,703691.333977,668374.610039
288.820000,464596.925676,820638.903475,565179.926641
288.830000,498004.421815,733722.689189,593568.793436
288.840000,421439.782819,582419.916023,627784.488417
288.850000,440235.700772,711487.398649,599020.375483
288.860000,434009.070463,767265.243243,557068.164093
288.870000,410659.245174,355181.597490,466621.413127
288.880000,425837.145753,550700.490347,534417.877413
288.890000,344836.007722,450102.141892,357968.241313
288.900000,446778.182432,606588.836873,547369.777992
288.910000,388305.011583,659280.301158,443701.777992
288.920000,383486.666988,348852.138996,447267.153475
288.930000,409726.117761,488651.814672,518276.000965
288.940000,446846.785714,495349.305985,506024.559846
288.950000,394292.374517,578559.561776,502477.601351
288.960000,391660.126448,662982.729730,477044.354247
288.970000,395476.126448,323002.821429,397041.723938
288.980000,385018.039575,561109.925676,397475.444015
288.990000,471458.021236,675847.303089,525328.786680
289.000000,396029.096525,460081.233591,497232.136100
289.010000,448297.583977,691411.960425,528102.692085
289.020000,412997.281853,446712.648649,492922.407336
289.030000,409170.078185,509709.645753,457393.120656
289.040000,471018.315637,616265.429537,633258.017375
289.050000,305658.162162,556446.590734,358399.659266
289.060000,444764.131274,718279.430502,538420.502896
289.070000,486681.196911,552302.307915,489797.504826
289.080000,344314.653475,490544.313707,383830.450772
289.090000,399171.341699,602169.833977,552847.450772
289.100000,429743.082046,887656.022201,624975.130309
289.110000,342324.851351,661106.038610,476907.761583
289.120000,358208.122587,635855.733591,369826.326255
289.130000,513248.777027,787459.777992,621784.847490
289.140000,500358.266409,877768.248069,548815.204633
289.150000,416347.485521,830539.569498,643617.573359
289.160000,504557.186293,874447.204633,731498.684363
289.170000,395394.324324,607639.219112,413121.596525
