time,Fx_local,Fy_local,Fz_local
248.130000,521453.698842,934667.533784,702473.817568
248.140000,468916.476834,947384.003861,674427.046332
248.150000,550394.461390,699749.944981,653128.413127
248.160000,397929.729730,543134.484556,478866.254826
248.170000,402117.292471,548696.415058,568238.988417
248.180000,466112.336873,742358.108108,692966.661197
248.190000,388241.626448,737083.943050,427268.913127
248.200000,465722.971042,449978.441120,619749.156371
248.210000,390768.130309,501965.455598,438678.237452
248.220000,443306.580116,613460.982625,516479.884170
248.230000,367878.269305,565004.658301,448443.692085
248.240000,415421.417954,640777.520270,500881.615830
248.250000,510516.770270,468137.438224,593802.842664
248.260000,270301.534749,407144.516409,313558.896718
248.270000,406128.819498,542608.986486,499408.256757
248.280000,364120.282819,479766.692085,429548.475869
248.290000,465733.253861,642926.015444,550317.263514
248.300000,393759.202703,443198.533784,385756.100386
248.310000,409798.404440,449659.366795,472247.342664
248.320000,491703.816602,625159.914093,573927.535714
248.330000,383088.553089,426608.971042,487499.371622
248.340000,445296.535714,668060.907336,545871.402510
248.350000,433321.349421,381743.959459,522985.838803
248.360000,334456.039575,441338.111004,370248.075290
248.370000,471006.805019,610323.648649,595442.108108
248.380000,408709.653475,549764.753861,572967.550193
248.390000,406230.112934,484758.002896,567195.666023
248.400000,422085.144788,422131.647683,465840.379344
248.410000,399500.545367,600320.921815,409575.405405
248.420000,392471.394788,568709.388996,533105.206564
248.430000,516548.333977,786359.823359,707879.971042
248.440000,370942.242278,652828.216216,463764.938224
248.450000,390000.602317,680627.278958,320060.707529
248.460000,552162.031853,863928.955598,556090.682432
248.470000,471300.709459,735260.507722,549704.131274
248.480000,413656.149614,809798.203668,625890.608108
248.490000,510178.818533,819113.055985,740119.216216
248.500000,420670.106178,586699.717181,411260.559846
248.510000,416261.539575,770322.309846,532525.992278
248.520000,523524.535714,535740.370656,717916.155405
248.530000,386142.703668,639349.589768,543720.605212
248.540000,601487.944981,862002.999035,820560.631274
248.550000,485558.067568,767848.294402,551425.045367
248.560000,350419.424710,649420.612934,407393.452703
248.570000,434640.926641,375082.381274,518888.979730
248.580000,414566.869691,546775.216216,481758.182432
248.590000,458334.842664,620160.162162,577212.359073
248.600000,511329.880309,731633.281853,640760.944981
248.610000,376190.316602,641552.415058,440728.201737
248.620000,497106.286680,450481.224903,569894.982625
248.630000,444485.420849,539148.280888,568270.911197
248.640000,485907.529923,668713.175676,566316.254826
248.650000,441893.843629,791815.702703,595673.548263
248.660000,341822.681467,548750.284749,390723.315637
248.670000,380789.652510,264334.890927,480812.930502
248.680000,513501.703668,596873.261583,494645.009653
248.690000,385468.795367,586871.148649,532738.555019
248.700000,538284.831081,800573.441120,630269.707529
248.710000,486489.660232,672248.777027,649988.316602
248.720000,352465.552124,368955.049228,345166.285714
248.730000,421728.008687,611155.636100,425036.006757
248.740000,425963.762548,484836.428571,641622.399614
248.750000,463371.275097,715710.721042,637649.855212
248.760000,434764.780888,727035.173745,644636.032819
248.770000,436060.109073,571235.432432,615276.437259
248.780000,419513.519305,634282.155405,531421.433398
248.790000,488983.166988,739485.518340,571764.920849
248.800000,375908.690154,701860.992278,552954.269305
248.810000,456968.455598,703691.333977,668374.610039
248.820000,464596.925676,820638.903475,565179.926641
248.830000,498004.421815,733722.689189,593568.793436
248.840000,421439.782819,582419.916023,627784.488417
248.850000,440235.700772,711487.398649,599020.375483
248.860000,434009.070463,767265.243243,557068.164093
248.870000,410659.245174,355181.597490,466621.413127
248.880000,425837.145753,550700.490347,534417.877413
248.890000,344836.007722,450102.141892,357968.241313
248.900000,446778.182432,606588.836873,547369.777992
248.910000,388305.011583,659280.301158,443701.777992
248.920000,383486.666988,348852.138996,447267.153475
248.930000,409726.117761,488651.814672,518276.000965
248.940000,446846.785714,495349.305985,506024.559846
248.950000,394292.374517,578559.561776,502477.601351
248.960000,391660.126448,662982.729730,477044.354247
248.970000,395476.126448,323002.821429,397041.723938
248.980000,385018.039575,561109.925676,397475.444015
248.990000,471458.021236,675847.303089,525328.786680
249.000000,396029.096525,460081.233591,497232.136100
249.010000,448297.583977,691411.960425,528102.692085
249.020000,412997.281853,446712.648649,492922.407336
249.030000,409170.078185,509709.645753,457393.120656
249.040000,471018.315637,616265.429537,633258.017375
249.050000,305658.162162,556446.590734,358399.659266
249.060000,444764.131274,718279.430502,538420.502896
249.070000,486681.196911,552302.307915,489797.504826
249.080000,344314.653475,490544.313707,383830.450772
249.090000,399171.341699,602169.833977,552847.450772
249.100000,429743.082046,887656.022201,624975.130309
249.110000,342324.851351,661106.038610,476907.761583
249.120000,358208.122587,635855.733591,369826.326255
249.130000,513248.777027,787459.777992,621784.847490
249.140000,500358.266409,877768.248069,548815.204633
249.150000,416347.485521,830539.569498,643617.573359
249.160000,504557.186293,874447.204633,731498.684363
249.170000,395394.324324,607639.219112,413121.596525
249.180000,508247.490347,784465.022201,597413.032819
249.190000,460426.859073,514825.424710,678658.349421
249.200000,520321.974903,779741.985521,660452.542471
249.210000,586403.510618,795045.888996,670070.661197
