time,Fx_local,Fy_local,Fz_local
183.380000,472990.161197,783497.209459,598885.777992
183.390000,409549.314672,659735.047297,515377.013514
183.400000,504414.915058,600009.214286,631098.165058
183.410000,410089.085907,502242.324324,556148.849421
183.420000,508946.261583,841819.054054,615758.348456
183.430000,398862.550193,655475.965251,584889.327220
183.440000,440615.704633,686518.720077,555901.294402
183.450000,526784.035714,793029.535714,544730.930502
183.460000,466565.548263,696625.656371,592139.942085
183.470000,441196.914093,802391.658301,645929.212355
183.480000,423178.346525,735430.557915,654544.986486
183.490000,501067.627413,892536.524131,662337.981660
183.500000,361752.011583,579567.431467,410832.057915
183.510000,394047.888996,660591.437259,507107.632239
183.520000,529341.694981,782413.830116,672748.798263
183.530000,330426.249035,514385.872587,361279.308880
183.540000,364170.162162,397873.864865,453524.632239
183.550000,471089.221042,606468.972973,533090.472973
183.560000,353559.214286,483927.703668,430093.465251
183.570000,413485.792471,611253.860039,482330.950772
183.580000,399629.464286,568891.256757,483992.316602
183.590000,396375.028958,431583.092664,473512.896718
183.600000,431932.708494,556214.690154,522696.845560
183.610000,346069.638996,447472.195946,443636.551158
183.620000,480731.281853,635061.194015,523017.608108
183.630000,439673.061776,373552.236486,475606.140927
183.640000,397297.720077,436508.102317,385369.497104
183.650000,493869.040541,591254.852317,577682.606178
183.660000,305678.420849,488172.666023,271696.314672
183.670000,421083.414093,564893.235521,525306.532819
183.680000,404027.441120,420250.812741,423400.578185
183.690000,321199.184363,357174.008687,364561.830116
183.700000,428172.726834,519142.366795,548033.403475
183.710000,445148.585907,706636.670849,603266.105212
183.720000,384586.928571,604487.918919,431543.342664
183.730000,385630.864865,437473.612934,349518.833977
183.740000,545370.000000,613390.691120,568858.259653
183.750000,365210.261583,495066.605212,447825.034749
183.760000,463913.348456,680711.383205,618765.075290
183.770000,387806.678571,671639.788610,521025.503861
183.780000,345206.342664,492024.886100,305912.009653
183.790000,412191.385135,715168.033784,438459.382239
183.800000,516974.840734,655114.838803,669209.206564
183.810000,431238.848456,799132.004826,581998.780888
183.820000,433570.285714,838837.036680,729990.639961
183.830000,442767.115830,597509.875483,385247.331081
183.840000,395662.444981,784070.131274,443070.075290
183.850000,483040.004826,512210.212355,662235.613900
183.860000,463110.521236,644203.233591,606862.022201
183.870000,538288.054054,791609.278958,733381.054054
183.880000,457179.023166,744996.802124,521135.084942
183.890000,386632.902510,674665.546332,424933.332046
183.900000,465146.826255,452442.941120,572105.328185
183.910000,473836.421815,566928.005792,540444.529923
183.920000,433758.292471,590869.016409,511755.926641
183.930000,540756.851351,789367.164093,654642.443050
183.940000,380693.423745,660562.737452,517660.106178
183.950000,493711.728764,506816.490347,544106.134170
183.960000,342175.520270,332888.907336,423000.469112
183.970000,377582.027027,603116.160232,422673.414093
183.980000,507297.173745,762649.945946,622400.742278
183.990000,331887.637066,589752.639961,464686.708494
184.000000,438187.271236,273965.901544,525235.473938
184.010000,451738.184363,493086.472008,515668.308880
184.020000,438070.169884,555029.863900,563363.551158
184.030000,469412.661197,747346.042471,549103.583977
184.040000,521592.133205,872313.289575,699860.600386
184.050000,440816.910232,458121.512548,482696.374517
184.060000,423379.552124,560541.761583,505607.875483
184.070000,434171.600386,681721.248069,551652.341699
184.080000,441763.850386,685177.656371,596006.742278
184.090000,473806.954633,780639.046332,701682.500965
184.100000,382307.519305,532331.079151,378273.124517
184.110000,493893.903475,691965.390927,546238.207529
184.120000,533417.527992,779745.822394,698546.548263
184.130000,521453.698842,934667.533784,702473.817568
184.140000,468916.476834,947384.003861,674427.046332
184.150000,550394.461390,699749.944981,653128.413127
184.160000,397929.729730,543134.484556,478866.254826
184.170000,402117.292471,548696.415058,568238.988417
184.180000,466112.336873,742358.108108,692966.661197
184.190000,388241.626448,737083.943050,427268.913127
184.200000,465722.971042,449978.441120,619749.156371
184.210000,390768.130309,501965.455598,438678.237452
184.220000,443306.580116,613460.982625,516479.884170
184.230000,367878.269305,565004.658301,448443.692085
184.240000,415421.417954,640777.520270,500881.615830
184.250000,510516.770270,468137.438224,593802.842664
184.260000,270301.534749,407144.516409,313558.896718
184.270000,406128.819498,542608.986486,499408.256757
184.280000,364120.282819,479766.692085,429548.475869
184.290000,465733.253861,642926.015444,550317.263514
184.300000,393759.202703,443198.533784,385756.100386
184.310000,409798.404440,449659.366795,472247.342664
184.320000,491703.816602,625159.914093,573927.535714
184.330000,383088.553089,426608.971042,487499.371622
184.340000,445296.535714,668060.907336,545871.402510
184.350000,433321.349421,381743.959459,522985.838803
184.360000,334456.039575,441338.111004,370248.075290
184.370000,471006.805019,610323.648649,595442.108108
184.380000,408709.653475,549764.753861,572967.550193
184.390000,406230.112934,484758.002896,567195.666023
184.400000,422085.144788,422131.647683,465840.379344
184.410000,399500.545367,600320.921815,409575.405405
184.420000,392471.394788,568709.388996,533105.206564
184.430000,516548.333977,786359.823359,707879.971042
184.440000,370942.242278,652828.216216,463764.938224
184.450000,390000.602317,680627.278958,320060.707529
184.460000,552162.031853,863928.955598,556090.682432
184.470000,471300.709459,735260.507722,549704.131274
184.480000,413656.149614,809798.203668,625890.608108
184.490000,510178.818533,819113.055985,740119.216216
184.500000,420670.106178,586699.717181,411260.559846
184.510000,416261.539575,770322.309846,532525.992278
184.520000,523524.535714,535740.370656,717916.155405
184.530000,386142.703668,639349.589768,543720.605212
184.540000,601487.944981,862002.999035,820560.631274
184.550000,485558.067568,767848.294402,551425.045367
184.560000,350419.424710,649420.612934,407393.452703
184.570000,434640.926641,375082.381274,518888.979730
184.580000,414566.869691,546775.216216,481758.182432
184.590000,458334.842664,620160.162162,577212.359073
184.600000,511329.880309,731633.281853,640760.944981
184.610000,376190.316602,641552.415058,440728.201737
184.620000,497106.286680,450481.224903,569894.982625
184.630000,444485.420849,539148.280888,568270.911197
184.640000,485907.529923,668713.175676,566316.254826
184.650000,441893.843629,791815.702703,595673.548263
184.660000,341822.681467,548750.284749,390723.315637
184.670000,380789.652510,264334.890927,480812.930502
184.680000,513501.703668,596873.261583,494645.009653
184.690000,385468.795367,586871.148649,532738.555019
184.700000,538284.831081,800573.441120,630269.707529
184.710000,486489.660232,672248.777027,649988.316602
184.720000,352465.552124,368955.049228,345166.285714
184.730000,421728.008687,611155.636100,425036.006757
184.740000,425963.762548,484836.428571,641622.399614
184.750000,463371.275097,715710.721042,637649.855212
184.760000,434764.780888,727035.173745,644636.032819
184.770000,436060.109073,571235.432432,615276.437259
184.780000,419513.519305,634282.155405,531421.433398
184.790000,488983.166988,739485.518340,571764.920849
184.800000,375908.690154,701860.992278,552954.269305
184.810000,456968.455598,703691.333977,668374.610039
184.820000,464596.925676,820638.903475,565179.926641
184.830000,498004.421815,733722.689189,593568.793436
184.840000,421439.782819,582419.916023,627784.488417
184.850000,440235.700772,711487.398649,599020.375483
184.860000,434009.070463,767265.243243,557068.164093
184.870000,410659.245174,355181.597490,466621.413127
184.880000,425837.145753,550700.490347,534417.877413
184.890000,344836.007722,450102.141892,357968.241313
184.900000,446778.182432,606588.836873,547369.777992
184.910000,388305.011583,659280.301158,443701.777992
184.920000,383486.666988,348852.138996,447267.153475
184.930000,409726.117761,488651.814672,518276.000965
184.940000,446846.785714,495349.305985,506024.559846
184.950000,394292.374517,578559.561776,502477.601351
184.960000,391660.126448,662982.729730,477044.354247
184.970000,395476.126448,323002.821429,397041.723938
184.980000,385018.039575,561109.925676,397475.444015
184.990000,471458.021236,675847.303089,525328.786680
185.000000,396029.096525,460081.233591,497232.136100
185.010000,448297.583977,691411.960425,528102.692085
185.020000,412997.281853,446712.648649,492922.407336
185.030000,409170.078185,509709.645753,457393.120656
185.040000,471018.315637,616265.429537,633258.017375
185.050000,305658.162162,556446.590734,358399.659266
185.060000,444764.131274,718279.430502,538420.502896
185.070000,486681.196911,552302.307915,489797.504826
185.080000,344314.653475,490544.313707,383830.450772
185.090000,399171.341699,602169.833977,552847.450772
185.100000,429743.082046,887656.022201,624975.130309
185.110000,342324.851351,661106.038610,476907.761583
185.120000,358208.122587,635855.733591,369826.326255
185.130000,513248.777027,787459.777992,621784.847490
185.140000,500358.266409,877768.248069,548815.204633
185.150000,416347.485521,830539.569498,643617.573359
185.160000,504557.186293,874447.204633,731498.684363
185.170000,395394.324324,607639.219112,413121.596525
185.180000,508247.490347,784465.022201,597413.032819
185.190000,460426.859073,514825.424710,678658.349421
185.200000,520321.974903,779741.985521,660452.542471
185.210000,586403.510618,795045.888996,670070.661197
185.220000,386794.972008,640500.958494,426647.646718
185.230000,403032.156371,601085.687259,491779.786680
185.240000,476710.392857,500900.800193,532918.734556
185.250000,422100.338803,520020.089768,440149.601351
185.260000,449191.268340,708046.951737,580746.118726
185.270000,474238.065637,703171.821429,624484.624517
185.280000,331710.680502,476768.713320,383370.179537
185.290000,464721.700772,488158.392857,537550.146718
185.300000,433266.558880,510633.257722,531613.277027
185.310000,495997.430502,730530.871622,587311.621622
185.320000,515900.362934,631873.213320,650401.010618
185.330000,395783.536680,580623.645753,434749.126448
185.340000,478382.348456,384019.071429,528945.576255
185.350000,472717.743243,580661.707529,527848.998069
185.360000,391629.431467,680835.083977,441369.112934
185.370000,468302.884170,796433.609073,578923.143822
185.380000,400235.229730,628395.318533,497922.619691
185.390000,402024.440154,694475.779923,548754.428571
185.400000,550762.340734,608707.557915,676544.386100
185.410000,435533.536680,614300.950772,576787.233591
185.420000,502460.105212,759985.314672,648067.424710
185.430000,378856.482625,515255.154440,458327.475869
185.440000,520322.588803,833214.944015,663534.318533
185.450000,490106.910232,749295.941120,530614.155405
185.460000,550449.251931,883930.572394,708521.496139
185.470000,477220.543436,941060.530888,736282.497104
185.480000,442627.607143,581188.740347,619611.028958
185.490000,474403.665058,859492.303089,672417.138996
185.500000,419948.467181,688695.301158,464243.012548
185.510000,480239.241313,624789.886100,659845.549228
185.520000,486294.747104,809547.118726,716405.655405
185.530000,373210.601351,488398.427606,433110.014479
185.540000,363887.154440,548930.464286,433936.476834
185.550000,413752.685328,632104.500000,480962.875483
185.560000,406970.322394,379476.214286,515437.329151
185.570000,426087.463320,551853.086873,546614.988417
185.580000,429657.903475,455086.853282,499933.601351
185.590000,388223.055985,521923.792471,459344.861004
185.600000,410888.076255,652103.661197,492321.860039
185.610000,394134.602317,330332.475869,496882.213320
185.620000,487108.777992,542953.230695,512099.710425
185.630000,413365.007722,446662.922780,495317.383205
185.640000,441822.324324,514475.041506,452501.108108
185.650000,490952.556950,706543.665058,585625.853282
185.660000,337592.606178,365965.818533,278006.128378
185.670000,393906.078185,491069.811776,458758.433398
185.680000,398132.163127,522099.674710,378253.786680
185.690000,298582.201737,411773.472973,370167.500965
185.700000,478082.305019,622343.649614,577902.075290
185.710000,451652.238417,562539.544402,560699.380309
185.720000,339320.733591,476713.615830,332982.527027
185.730000,424452.648649,450565.482625,459753.871622
185.740000,517603.627413,674698.850386,582331.054054
185.750000,343092.072394,719614.815637,380570.490347
185.760000,442715.548263,711746.310811,655053.909266
185.770000,356809.198842,631542.935328,359464.775097
185.780000,336304.491313,623873.487452,430590.263514
185.790000,432613.676641,770026.717181,508685.814672
185.800000,482260.045367,734469.344595,589919.467181
185.810000,430678.204633,625541.606178,533488.126448
185.820000,446783.707529,778909.844595,656132.837838
185.830000,426000.750000,650500.155405,547423.340734
185.840000,426847.471042,807111.472008,517501.873552
185.850000,482032.288610,617353.106178,755853.463320
185.860000,429320.872587,646482.489382,542824.158301
185.870000,535745.742278,818212.618726,721536.321429
185.880000,360137.148649,567076.109073,391031.493243
185.890000,414984.014479,594935.487452,447423.851351
185.900000,456945.434363,464199.732625,579658.135135
185.910000,495914.093629,639109.555019,562229.678571
185.920000,493799.209459,699183.776062,565554.098456
185.930000,546209.047297,692679.970077,665227.607143
185.940000,331101.385135,432453.909266,440248.285714
185.950000,484501.699807,488372.643822,543644.174710
185.960000,381951.457529,498396.396718,507349.662162
185.970000,435634.830116,715697.982625,566813.973938
185.980000,526131.460425,703102.450772,631901.452703
185.990000,386275.919884,677735.504826,507599.826255
186.000000,417919.835907,360602.791506,522438.547297
186.010000,466614.660232,552150.521236,548767.627413
186.020000,420779.840734,637539.046332,568270.911197
186.030000,457050.257722,634865.666988,497504.400579
186.040000,510936.063707,765868.775097,648253.436293
186.050000,432394.821429,519058.876448,498253.511583
186.060000,439469.400579,603524.403475,546214.572394
186.070000,451175.545367,728772.202703,594731.365830
186.080000,431552.244208,583745.171815,531074.426641
186.090000,460169.481660,686540.973938,632302.943050
186.100000,389224.633205,582095.930502,417467.852317
186.110000,500457.564672,738015.075290,584955.628378
186.120000,539728.262548,823459.004826,737663.310811
186.130000,505757.666988,851496.414093,620498.727799
186.140000,476527.757722,856561.699807,612622.395753
186.150000,500024.765444,813807.121622,621748.166988
186.160000,394653.347490,599362.777992,511784.472973
186.170000,410041.355212,592224.506757,619252.511583
186.180000,453377.756757,675964.864865,606756.124517
186.190000,402540.729730,783824.111004,498585.477799
186.200000,475788.776062,479035.537645,668421.112934
186.210000,365219.930502,469976.681467,368448.428571
186.220000,444674.962355,612591.547297,518050.699807
186.230000,369436.346525,566245.042471,453497.620656
186.240000,417438.845560,642280.193050,507299.782819
186.250000,509520.411197,466065.987452,590268.008687
186.260000,322536.718147,462595.919884,362376.807915
186.270000,390155.458494,551424.584942,481634.788610
186.280000,357870.324324,472606.166988,424836.642857
186.290000,478867.789575,689458.531853,542190.000000
186.300000,380928.700772,422463.613900,375283.586873
186.310000,393245.522201,431149.986486,454217.571429
186.320000,534571.198842,660433.972008,621792.214286
186.330000,368692.607143,412246.482625,470903.055985
186.340000,436719.744208,660779.597490,535794.547297
186.350000,462187.216216,404114.768340,557787.347490
186.360000,314804.038610,417553.951737,344296.850386
186.370000,452292.535714,590164.259653,570450.561776
186.380000,436493.522201,563739.871622,606944.131274
