time,Fx_local,Fy_local,Fz_local
105.680000,398132.163127,522099.674710,378253.786680
105.690000,298582.201737,411773.472973,370167.500965
105.700000,478082.305019,622343.649614,577902.075290
105.710000,451652.238417,562539.544402,560699.380309
105.720000,339320.733591,476713.615830,332982.527027
105.730000,424452.648649,450565.482625,459753.871622
105.740000,517603.627413,674698.850386,582331.054054
105.750000,343092.072394,719614.815637,380570.490347
105.760000,442715.548263,711746.310811,655053.909266
105.770000,356809.198842,631542.935328,359464.775097
105.780000,336304.491313,623873.487452,430590.263514
105.790000,432613.676641,770026.717181,508685.814672
105.800000,482260.045367,734469.344595,589919.467181
105.810000,430678.204633,625541.606178,533488.126448
105.820000,446783.707529,778909.844595,656132.837838
105.830000,426000.750000,650500.155405,547423.340734
105.840000,426847.471042,807111.472008,517501.873552
105.850000,482032.288610,617353.106178,755853.463320
105.860000,429320.872587,646482.489382,542824.158301
105.870000,535745.742278,818212.618726,721536.321429
105.880000,360137.148649,567076.109073,391031.493243
105.890000,414984.014479,594935.487452,447423.851351
105.900000,456945.434363,464199.732625,579658.135135
105.910000,495914.093629,639109.555019,562229.678571
105.920000,493799.209459,699183.776062,565554.098456
105.930000,546209.047297,692679.970077,665227.607143
105.940000,331101.385135,432453.909266,440248.285714
105.950000,484501.699807,488372.643822,543644.174710
105.960000,381951.457529,498396.396718,507349.662162
105.970000,435634.830116,715697.982625,566813.973938
105.980000,526131.460425,703102.450772,631901.452703
105.990000,386275.919884,677735.504826,507599.826255
106.000000,417919.835907,360602.791506,522438.547297
106.010000,466614.660232,552150.521236,548767.627413
106.020000,420779.840734,637539.046332,568270.911197
106.030000,457050.257722,634865.666988,497504.400579
106.040000,510936.063707,765868.775097,648253.436293
106.050000,432394.821429,519058.876448,498253.511583
106.060000,439469.400579,603524.403475,546214.572394
106.070000,451175.545367,728772.202703,594731.365830
106.080000,431552.244208,583745.171815,531074.426641
106.090000,460169.481660,686540.973938,632302.943050
106.100000,389224.633205,582095.930502,417467.852317
106.110000,500457.564672,738015.075290,584955.628378
106.120000,539728.262548,823459.004826,737663.310811
106.130000,505757.666988,851496.414093,620498.727799
106.140000,476527.757722,856561.699807,612622.395753
106.150000,500024.765444,813807.121622,621748.166988
106.160000,394653.347490,599362.777992,511784.472973
106.170000,410041.355212,592224.506757,619252.511583
106.180000,453377.756757,675964.864865,606756.124517
106.190000,402540.729730,783824.111004,498585.477799
106.200000,475788.776062,479035.537645,668421.112934
106.210000,365219.930502,469976.681467,368448.428571
106.220000,444674.962355,612591.547297,518050.699807
106.230000,369436.346525,566245.042471,453497.620656
106.240000,417438.845560,642280.193050,507299.782819
106.250000,509520.411197,466065.987452,590268.008687
106.260000,322536.718147,462595.919884,362376.807915
106.270000,390155.458494,551424.584942,481634.788610
106.280000,357870.324324,472606.166988,424836.642857
106.290000,478867.789575,689458.531853,542190.000000
106.300000,380928.700772,422463.613900,375283.586873
106.310000,393245.522201,431149.986486,454217.571429
106.320000,534571.198842,660433.972008,621792.214286
106.330000,368692.607143,412246.482625,470903.055985
106.340000,436719.744208,660779.597490,535794.547297
106.350000,462187.216216,404114.768340,557787.347490
106.360000,314804.038610,417553.951737,344296.850386
106.370000,452292.535714,590164.259653,570450.561776
106.380000,436493.522201,563739.871622,606944.131274
106.390000,393539.426641,474933.000000,550471.198842
106.400000,410003.907336,413713.395753,449921.194981
106.410000,432535.557915,603646.876448,459527.035714
106.420000,377806.407336,553151.177606,515260.372587
106.430000,496551.474903,766201.201737,686920.517375
106.440000,432635.163127,728491.190154,577202.690154
106.450000,377270.779923,665800.375483,297817.129344
106.460000,531044.959459,847956.668919,522531.092664
106.470000,500491.022201,747379.193050,592929.570463
106.480000,401281.621622,801835.465251,606430.143822
106.490000,491829.052124,803599.505792,706770.654440
106.500000,443743.523166,589245.712355,443549.837838
106.510000,397909.317568,757345.699807,498757.216216
106.520000,470141.666988,524535.628378,634980.005792
106.530000,382160.336873,635062.575290,535727.785714
106.540000,583839.251931,867797.750965,801981.112934
106.550000,478389.715251,613121.803089,610193.501931
106.560000,327336.492278,655619.924710,381319.754826
106.570000,461014.974903,468699.770270,528683.901544
106.580000,399764.522201,502484.814672,494338.827220
106.590000,489281.368726,675964.097490,587214.625483
106.600000,462956.278958,680568.344595,594285.521236
106.610000,431267.548263,683662.705598,544930.754826
106.620000,442118.070463,431159.962355,509283.445946
106.630000,452722.418919,562893.917954,584454.072394
106.640000,498034.502896,714061.019305,575130.318533
106.650000,413142.469112,782056.694015,557698.792471
106.660000,382880.441120,570403.751931,484836.582046
106.670000,440589.153475,371511.480695,563530.992278
106.680000,467435.597490,588601.424710,453623.930502
106.690000,398862.089768,607416.220077,554031.816602
106.700000,537820.722973,804175.190154,634679.808880
106.710000,445492.216216,654889.998069,606413.261583
106.720000,321839.788610,399048.254826,328844.690154
106.730000,438081.527027,636161.609073,453993.498069
106.740000,387589.511583,490852.030888,619850.910232
106.750000,470241.272201,733943.846525,662871.306950
106.760000,417413.061776,772196.084942,620473.711390
106.770000,451612.334942,415127.973938,501629.959459
106.780000,389241.515444,670494.251931,502202.113900
106.790000,460169.942085,740912.527992,556542.666023
106.800000,442836.179537,753699.136100,640283.791506
106.810000,492250.033784,695157.208494,734269.673745
106.820000,483028.187259,705802.534749,495885.393822
106.830000,504270.188224,741692.180502,615452.933398
106.840000,348876.541506,482831.739382,479054.875483
106.850000,373355.635135,660724.193050,482845.552124
106.860000,448602.231660,755897.510618,585044.183398
106.870000,398371.277027,363841.418919,467617.004826
106.880000,357269.623552,497728.627413,384559.763514
106.890000,352687.937259,481263.379344,405620.357143
106.900000,445444.025097,597471.967181,545147.768340
106.910000,465298.766409,677612.264479,550348.725869
106.920000,464897.889961,376892.464286,566958.547297
106.930000,391679.617761,486050.875483,452806.523166
106.940000,400584.999035,495030.538610,475672.135135
106.950000,360153.110039,556792.523166,419913.014479
106.960000,444246.767375,677180.693050,554542.581081
106.970000,344992.705598,316839.422780,337868.093629
106.980000,424078.016409,504273.871622,486762.078185
106.990000,457831.751931,689600.189189,494219.884170
107.000000,357381.813707,451860.657336,442475.206564
107.010000,427073.232625,699479.675676,487725.440154
107.020000,496956.495174,429319.491313,583730.745174
107.030000,359252.519305,528084.275097,375949.361004
107.040000,496258.644788,646951.355212,610940.157336
107.050000,379592.241313,533959.447876,444033.283784
107.060000,460164.110039,687956.319498,535509.390927
107.070000,468440.858108,542261.826255,478280.287645
107.080000,372051.098456,430372.636100,388652.325290
107.090000,360801.694981,573707.606178,519461.594595
107.100000,504863.061776,862658.490347,694849.184363
107.110000,343937.258687,701659.940154,471120.683398
107.120000,324473.111004,557459.985521,314291.892857
107.130000,525798.726834,912695.145753,553873.277027
107.140000,529337.551158,814252.198842,580056.555985
107.150000,454838.530888,804101.522201,667282.022201
107.160000,565516.190154,873466.039575,791077.181467
107.170000,381032.142857,567100.511583,372262.126448
107.180000,425117.501931,738783.370656,530146.210425
107.190000,463754.501931,495003.680502,693625.989382
107.200000,492332.449807,722454.101351,648084.613900
107.210000,548977.734556,776396.846525,634759.922780
107.220000,435451.274131,611567.409266,476822.122587
107.230000,321894.272201,531401.481660,398147.510618
107.240000,468634.696911,439111.190154,553967.050193
107.250000,387203.061776,497989.995174,422707.792471
107.260000,485989.945946,751930.798263,619253.892857
107.270000,488023.488417,689652.063707,631340.501931
107.280000,385516.219112,652076.496139,446666.606178
107.290000,487835.174710,474334.294402,570060.735521
107.300000,479420.913127,508860.929537,566059.951737
107.310000,471567.448842,682782.373552,566299.372587
107.320000,403417.685328,516957.191120,540791.843629
107.330000,424238.704633,617566.589768,443431.662162
107.340000,422489.858108,370144.479730,493960.665058
107.350000,484656.862934,484680.958494,523014.231660
