time,Fx_local,Fy_local,Fz_local
597.780000,336304.491313,623873.487452,430590.263514
597.790000,432613.676641,770026.717181,508685.814672
597.800000,482260.045367,734469.344595,589919.467181
597.810000,430678.204633,625541.606178,533488.126448
597.820000,446783.707529,778909.844595,656132.837838
597.830000,426000.750000,650500.155405,547423.340734
597.840000,426847.471042,807111.472008,517501.873552
597.850000,482032.288610,617353.106178,755853.463320
597.860000,429320.872587,646482.489382,542824.158301
597.870000,535745.742278,818212.618726,721536.321429
597.880000,360137.148649,567076.109073,391031.493243
597.890000,414984.014479,594935.487452,447423.851351
597.900000,456945.434363,464199.732625,579658.135135
597.910000,495914.093629,639109.555019,562229.678571
597.920000,493799.209459,699183.776062,565554.098456
597.930000,546209.047297,692679.970077,665227.607143
597.940000,331101.385135,432453.909266,440248.285714
597.950000,484501.699807,488372.643822,543644.174710
597.960000,381951.457529,498396.396718,507349.662162
597.970000,435634.830116,715697.982625,566813.973938
597.980000,526131.460425,703102.450772,631901.452703
597.990000,386275.919884,677735.504826,507599.826255
598.000000,417919.835907,360602.791506,522438.547297
598.010000,466614.660232,552150.521236,548767.627413
598.020000,420779.840734,637539.046332,568270.911197
598.030000,457050.257722,634865.666988,497504.400579
598.040000,510936.063707,765868.775097,648253.436293
598.050000,432394.821429,519058.876448,498253.511583
598.060000,439469.400579,603524.403475,546214.572394
598.070000,451175.545367,728772.202703,594731.365830
598.080000,431552.244208,583745.171815,531074.426641
598.090000,460169.481660,686540.973938,632302.943050
598.100000,389224.633205,582095.930502,417467.852317
598.110000,500457.564672,738015.075290,584955.628378
598.120000,539728.262548,823459.004826,737663.310811
598.130000,505757.666988,851496.414093,620498.727799
598.140000,476527.757722,856561.699807,612622.395753
598.150000,500024.765444,813807.121622,621748.166988
598.160000,394653.347490,599362.777992,511784.472973
598.170000,410041.355212,592224.506757,619252.511583
598.180000,453377.756757,675964.864865,606756.124517
598.190000,402540.729730,783824.111004,498585.477799
598.200000,475788.776062,479035.537645,668421.112934
598.210000,365219.930502,469976.681467,368448.428571
598.220000,444674.962355,612591.547297,518050.699807
598.230000,369436.346525,566245.042471,453497.620656
598.240000,417438.845560,642280.193050,507299.782819
598.250000,509520.411197,466065.987452,590268.008687
598.260000,322536.718147,462595.919884,362376.807915
598.270000,390155.458494,551424.584942,481634.788610
598.280000,357870.324324,472606.166988,424836.642857
598.290000,478867.789575,689458.531853,542190.000000
598.300000,380928.700772,422463.613900,375283.586873
598.310000,393245.522201,431149.986486,454217.571429
598.320000,534571.198842,660433.972008,621792.214286
598.330000,368692.607143,412246.482625,470903.055985
598.340000,436719.744208,660779.597490,535794.547297
598.350000,462187.216216,404114.768340,557787.347490
598.360000,314804.038610,417553.951737,344296.850386
598.370000,452292.535714,590164.259653,570450.561776
598.380000,436493.522201,563739.871622,606944.131274
598.390000,393539.426641,474933.000000,550471.198842
598.400000,410003.907336,413713.395753,449921.194981
598.410000,432535.557915,603646.876448,459527.035714
598.420000,377806.407336,553151.177606,515260.372587
598.430000,496551.474903,766201.201737,686920.517375
598.440000,432635.163127,728491.190154,577202.690154
598.450000,377270.779923,665800.375483,297817.129344
598.460000,531044.959459,847956.668919,522531.092664
598.470000,500491.022201,747379.193050,592929.570463
598.480000,401281.621622,801835.465251,606430.143822
598.490000,491829.052124,803599.505792,706770.654440
598.500000,443743.523166,589245.712355,443549.837838
598.510000,397909.317568,757345.699807,498757.216216
598.520000,470141.666988,524535.628378,634980.005792
598.530000,382160.336873,635062.575290,535727.785714
598.540000,583839.251931,867797.750965,801981.112934
598.550000,478389.715251,613121.803089,610193.501931
598.560000,327336.492278,655619.924710,381319.754826
598.570000,461014.974903,468699.770270,528683.901544
598.580000,399764.522201,502484.814672,494338.827220
598.590000,489281.368726,675964.097490,587214.625483
598.600000,462956.278958,680568.344595,594285.521236
598.610000,431267.548263,683662.705598,544930.754826
598.620000,442118.070463,431159.962355,509283.445946
598.630000,452722.418919,562893.917954,584454.072394
598.640000,498034.502896,714061.019305,575130.318533
598.650000,413142.469112,782056.694015,557698.792471
598.660000,382880.441120,570403.751931,484836.582046
598.670000,440589.153475,371511.480695,563530.992278
598.680000,467435.597490,588601.424710,453623.930502
598.690000,398862.089768,607416.220077,554031.816602
598.700000,537820.722973,804175.190154,634679.808880
598.710000,445492.216216,654889.998069,606413.261583
598.720000,321839.788610,399048.254826,328844.690154
598.730000,438081.527027,636161.609073,453993.498069
598.740000,387589.511583,490852.030888,619850.910232
598.750000,470241.272201,733943.846525,662871.306950
598.760000,417413.061776,772196.084942,620473.711390
598.770000,451612.334942,415127.973938,501629.959459
598.780000,389241.515444,670494.251931,502202.113900
598.790000,460169.942085,740912.527992,556542.666023
598.800000,442836.179537,753699.136100,640283.791506
598.810000,492250.033784,695157.208494,734269.673745
598.820000,483028.187259,705802.534749,495885.393822
598.830000,504270.188224,741692.180502,615452.933398
598.840000,348876.541506,482831.739382,479054.875483
598.850000,373355.635135,660724.193050,482845.552124
598.860000,448602.231660,755897.510618,585044.183398
598.870000,398371.277027,363841.418919,467617.004826
598.880000,357269.623552,497728.627413,384559.763514
598.890000,352687.937259,481263.379344,405620.357143
