time,Fx_local,Fy_local,Fz_local
26.590000,489281.368726,675964.097490,587214.625483
26.600000,462956.278958,680568.344595,594285.521236
26.610000,431267.548263,683662.705598,544930.754826
26.620000,442118.070463,431159.962355,509283.445946
26.630000,452722.418919,562893.917954,584454.072394
26.640000,498034.502896,714061.019305,575130.318533
26.650000,413142.469112,782056.694015,557698.792471
26.660000,382880.441120,570403.751931,484836.582046
26.670000,440589.153475,371511.480695,563530.992278
26.680000,467435.597490,588601.424710,453623.930502
26.690000,398862.089768,607416.220077,554031.816602
26.700000,537820.722973,804175.190154,634679.808880
26.710000,445492.216216,654889.998069,606413.261583
26.720000,321839.788610,399048.254826,328844.690154
26.730000,438081.527027,636161.609073,453993.498069
26.740000,387589.511583,490852.030888,619850.910232
26.750000,470241.272201,733943.846525,662871.306950
26.760000,417413.061776,772196.084942,620473.711390
26.770000,451612.334942,415127.973938,501629.959459
26.780000,389241.515444,670494.251931,502202.113900
26.790000,460169.942085,740912.527992,556542.666023
26.800000,442836.179537,753699.136100,640283.791506
26.810000,492250.033784,695157.208494,734269.673745
26.820000,483028.187259,705802.534749,495885.393822
26.830000,504270.188224,741692.180502,615452.933398
26.840000,348876.541506,482831.739382,479054.875483
26.850000,373355.635135,660724.193050,482845.552124
26.860000,448602.231660,755897.510618,585044.183398
26.870000,398371.277027,363841.418919,467617.004826
26.880000,357269.623552,497728.627413,384559.763514
26.890000,352687.937259,481263.379344,405620.357143
26.900000,445444.025097,597471.967181,545147.768340
26.910000,465298.766409,677612.264479,550348.725869
26.920000,464897.889961,376892.464286,566958.547297
26.930000,391679.617761,486050.875483,452806.523166
26.940000,400584.999035,495030.538610,475672.135135
26.950000,360153.110039,556792.523166,419913.014479
26.960000,444246.767375,677180.693050,554542.581081
26.970000,344992.705598,316839.422780,337868.093629
26.980000,424078.016409,504273.871622,486762.078185
26.990000,457831.751931,689600.189189,494219.884170
27.000000,357381.813707,451860.657336,442475.206564
27.010000,427073.232625,699479.675676,487725.440154
27.020000,496956.495174,429319.491313,583730.745174
27.030000,359252.519305,528084.275097,375949.361004
27.040000,496258.644788,646951.355212,610940.157336
27.050000,379592.241313,533959.447876,444033.283784
27.060000,460164.110039,687956.319498,535509.390927
27.070000,468440.858108,542261.826255,478280.287645
27.080000,372051.098456,430372.636100,388652.325290
27.090000,360801.694981,573707.606178,519461.594595
27.100000,504863.061776,862658.490347,694849.184363
27.110000,343937.258687,701659.940154,471120.683398
27.120000,324473.111004,557459.985521,314291.892857
27.130000,525798.726834,912695.145753,553873.277027
27.140000,529337.551158,814252.198842,580056.555985
27.150000,454838.530888,804101.522201,667282.022201
27.160000,565516.190154,873466.039575,791077.181467
27.170000,381032.142857,567100.511583,372262.126448
27.180000,425117.501931,738783.370656,530146.210425
27.190000,463754.501931,495003.680502,693625.989382
27.200000,492332.449807,722454.101351,648084.613900
27.210000,548977.734556,776396.846525,634759.922780
27.220000,435451.274131,611567.409266,476822.122587
27.230000,321894.272201,531401.481660,398147.510618
27.240000,468634.696911,439111.190154,553967.050193
27.250000,387203.061776,497989.995174,422707.792471
27.260000,485989.945946,751930.798263,619253.892857
27.270000,488023.488417,689652.063707,631340.501931
27.280000,385516.219112,652076.496139,446666.606178
27.290000,487835.174710,474334.294402,570060.735521
27.300000,479420.913127,508860.929537,566059.951737
27.310000,471567.448842,682782.373552,566299.372587
27.320000,403417.685328,516957.191120,540791.843629
27.330000,424238.704633,617566.589768,443431.662162
27.340000,422489.858108,370144.479730,493960.665058
27.350000,484656.862934,484680.958494,523014.231660
27.360000,394369.572394,694782.883205,501343.268340
27.370000,554979.370656,820073.194981,651588.445946
27.380000,472990.161197,783497.209459,598885.777992
27.390000,409549.314672,659735.047297,515377.013514
27.400000,504414.915058,600009.214286,631098.165058
27.410000,410089.085907,502242.324324,556148.849421
27.420000,508946.261583,841819.054054,615758.348456
27.430000,398862.550193,655475.965251,584889.327220
27.440000,440615.704633,686518.720077,555901.294402
27.450000,526784.035714,793029.535714,544730.930502
27.460000,466565.548263,696625.656371,592139.942085
27.470000,441196.914093,802391.658301,645929.212355
27.480000,423178.346525,735430.557915,654544.986486
27.490000,501067.627413,892536.524131,662337.981660
27.500000,361752.011583,579567.431467,410832.057915
27.510000,394047.888996,660591.437259,507107.632239
27.520000,529341.694981,782413.830116,672748.798263
27.530000,330426.249035,514385.872587,361279.308880
27.540000,364170.162162,397873.864865,453524.632239
27.550000,471089.221042,606468.972973,533090.472973
27.560000,353559.214286,483927.703668,430093.465251
27.570000,413485.792471,611253.860039,482330.950772
27.580000,399629.464286,568891.256757,483992.316602
27.590000,396375.028958,431583.092664,473512.896718
27.600000,431932.708494,556214.690154,522696.845560
27.610000,346069.638996,447472.195946,443636.551158
27.620000,480731.281853,635061.194015,523017.608108
27.630000,439673.061776,373552.236486,475606.140927
27.640000,397297.720077,436508.102317,385369.497104
27.650000,493869.040541,591254.852317,577682.606178
27.660000,305678.420849,488172.666023,271696.314672
27.670000,421083.414093,564893.235521,525306.532819
27.680000,404027.441120,420250.812741,423400.578185
27.690000,321199.184363,357174.008687,364561.830116
27.700000,428172.726834,519142.366795,548033.403475
27.710000,445148.585907,706636.670849,603266.105212
27.720000,384586.928571,604487.918919,431543.342664
27.730000,385630.864865,437473.612934,349518.833977
27.740000,545370.000000,613390.691120,568858.259653
27.750000,365210.261583,495066.605212,447825.034749
27.760000,463913.348456,680711.383205,618765.075290
27.770000,387806.678571,671639.788610,521025.503861
