time,Fx_local,Fy_local,Fz_local
494.180000,453377.756757,675964.864865,606756.124517
494.190000,402540.729730,783824.111004,498585.477799
494.200000,475788.776062,479035.537645,668421.112934
494.210000,365219.930502,469976.681467,368448.428571
494.220000,444674.962355,612591.547297,518050.699807
494.230000,369436.346525,566245.042471,453497.620656
494.240000,417438.845560,642280.193050,507299.782819
494.250000,509520.411197,466065.987452,590268.008687
494.260000,322536.718147,462595.919884,362376.807915
494.270000,390155.458494,551424.584942,481634.788610
494.280000,357870.324324,472606.166988,424836.642857
494.290000,478867.789575,689458.531853,542190.000000
494.300000,380928.700772,422463.613900,375283.586873
494.310000,393245.522201,431149.986486,454217.571429
494.320000,534571.198842,660433.972008,621792.214286
494.330000,368692.607143,412246.482625,470903.055985
494.340000,436719.744208,660779.597490,535794.547297
494.350000,462187.216216,404114.768340,557787.347490
494.360000,314804.038610,417553.951737,344296.850386
494.370000,452292.535714,590164.259653,570450.561776
494.380000,436493.522201,563739.871622,606944.131274
494.390000,393539.426641,474933.000000,550471.198842
494.400000,410003.907336,413713.395753,449921.194981
494.410000,432535.557915,603646.876448,459527.035714
494.420000,377806.407336,553151.177606,515260.372587
494.430000,496551.474903,766201.201737,686920.517375
494.440000,432635.163127,728491.190154,577202.690154
494.450000,377270.779923,665800.375483,297817.129344
494.460000,531044.959459,847956.668919,522531.092664
494.470000,500491.022201,747379.193050,592929.570463
494.480000,401281.621622,801835.465251,606430.143822
494.490000,491829.052124,803599.505792,706770.654440
494.500000,443743.523166,589245.712355,443549.837838
494.510000,397909.317568,757345.699807,498757.216216
494.520000,470141.666988,524535.628378,634980.005792
494.530000,382160.336873,635062.575290,535727.785714
494.540000,583839.251931,867797.750965,801981.112934
494.550000,478389.715251,613121.803089,610193.501931
494.560000,327336.492278,655619.924710,381319.754826
494.570000,461014.974903,468699.770270,528683.901544
494.580000,399764.522201,502484.814672,494338.827220
494.590000,489281.368726,675964.097490,587214.625483
494.600000,462956.278958,680568.344595,594285.521236
494.610000,431267.548263,683662.705598,544930.754826
494.620000,442118.070463,431159.962355,509283.445946
494.630000,452722.418919,562893.917954,584454.072394
494.640000,498034.502896,714061.019305,575130.318533
494.650000,413142.469112,782056.694015,557698.792471
494.660000,382880.441120,570403.751931,484836.582046
494.670000,440589.153475,371511.480695,563530.992278
494.680000,467435.597490,588601.424710,453623.930502
494.690000,398862.089768,607416.220077,554031.816602
494.700000,537820.722973,804175.190154,634679.808880
494.710000,445492.216216,654889.998069,606413.261583
494.720000,321839.788610,399048.254826,328844.690154
494.730000,438081.527027,636161.609073,453993.498069
494.740000,387589.511583,490852.030888,619850.910232
494.750000,470241.272201,733943.846525,662871.306950
494.760000,417413.061776,772196.084942,620473.711390
494.770000,451612.334942,415127.973938,501629.959459
494.780000,389241.515444,670494.251931,502202.113900
494.790000,460169.942085,740912.527992,556542.666023
494.800000,442836.179537,753699.136100,640283.791506
494.810000,492250.033784,695157.208494,734269.673745
494.820000,483028.187259,705802.534749,495885.393822
494.830000,504270.188224,741692.180502,615452.933398
494.840000,348876.541506,482831.739382,479054.875483
494.850000,373355.635135,660724.193050,482845.552124
494.860000,448602.231660,755897.510618,585044.183398
494.870000,398371.277027,363841.418919,467617.004826
494.880000,357269.623552,497728.627413,384559.763514
494.890000,352687.937259,481263.379344,405620.357143
494.900000,445444.025097,597471.967181,545147.768340
494.910000,465298.766409,677612.264479,550348.725869
494.920000,464897.889961,376892.464286,566958.547297
494.930000,391679.617761,486050.875483,452806.523166
494.940000,400584.999035,495030.538610,475672.135135
494.950000,360153.110039,556792.523166,419913.014479
494.960000,444246.767375,677180.693050,554542.581081
494.970000,344992.705598,316839.422780,337868.093629
494.980000,424078.016409,504273.871622,486762.078185
494.990000,457831.751931,689600.189189,494219.884170
495.000000,357381.813707,451860.657336,442475.206564
495.010000,427073.232625,699479.675676,487725.440154
495.020000,496956.495174,429319.491313,583730.745174
495.030000,359252.519305,528084.275097,375949.361004
495.040000,496258.644788,646951.355212,610940.157336
495.050000,379592.241313,533959.447876,444033.283784
495.060000,460164.110039,687956.319498,535509.390927
495.070000,468440.858108,542261.826255,478280.287645
495.080000,372051.098456,430372.636100,388652.325290
495.090000,360801.694981,573707.606178,519461.594595
495.100000,504863.061776,862658.490347,694849.184363
495.110000,343937.258687,701659.940154,471120.683398
495.120000,324473.111004,557459.985521,314291.892857
495.130000,525798.726834,912695.145753,553873.277027
495.140000,529337.551158,814252.198842,580056.555985
495.150000,454838.530888,804101.522201,667282.022201
495.160000,565516.190154,873466.039575,791077.181467
495.170000,381032.142857,567100.511583,372262.126448
495.180000,425117.501931,738783.370656,530146.210425
495.190000,463754.501931,495003.680502,693625.989382
495.200000,492332.449807,722454.101351,648084.613900
495.210000,548977.734556,776396.846525,634759.922780
495.220000,435451.274131,611567.409266,476822.122587
495.230000,321894.272201,531401.481660,398147.510618
495.240000,468634.696911,439111.190154,553967.050193
495.250000,387203.061776,497989.995174,422707.792471
495.260000,485989.945946,751930.798263,619253.892857
495.270000,488023.488417,689652.063707,631340.501931
495.280000,385516.219112,652076.496139,446666.606178
495.290000,487835.174710,474334.294402,570060.735521
495.300000,479420.913127,508860.929537,566059.951737
495.310000,471567.448842,682782.373552,566299.372587
495.320000,403417.685328,516957.191120,540791.843629
495.330000,424238.704633,617566.589768,443431.662162
495.340000,422489.858108,370144.479730,493960.665058
495.350000,484656.862934,484680.958494,523014.231660
495.360000,394369.572394,694782.883205,501343.268340
495.370000,554979.370656,820073.194981,651588.445946
495.380000,472990.161197,783497.209459,598885.777992
495.390000,409549.314672,659735.047297,515377.013514
495.400000,504414.915058,600009.214286,631098.165058
495.410000,410089.085907,502242.324324,556148.849421
495.420000,508946.261583,841819.054054,615758.348456
495.430000,398862.550193,655475.965251,584889.327220
495.440000,440615.704633,686518.720077,555901.294402
495.450000,526784.035714,793029.535714,544730.930502
495.460000,466565.548263,696625.656371,592139.942085
495.470000,441196.914093,802391.658301,645929.212355
495.480000,423178.346525,735430.557915,654544.986486
495.490000,501067.627413,892536.524131,662337.981660
495.500000,361752.011583,579567.431467,410832.057915
495.510000,394047.888996,660591.437259,507107.632239
495.520000,529341.694981,782413.830116,672748.798263
495.530000,330426.249035,514385.872587,361279.308880
495.540000,364170.162162,397873.864865,453524.632239
495.550000,471089.221042,606468.972973,533090.472973
495.560000,353559.214286,483927.703668,430093.465251
495.570000,413485.792471,611253.860039,482330.950772
495.580000,399629.464286,568891.256757,483992.316602
495.590000,396375.028958,431583.092664,473512.896718
495.600000,431932.708494,556214.690154,522696.845560
495.610000,346069.638996,447472.195946,443636.551158
495.620000,480731.281853,635061.194015,523017.608108
495.630000,439673.061776,373552.236486,475606.140927
495.640000,397297.720077,436508.102317,385369.497104
495.650000,493869.040541,591254.852317,577682.606178
495.660000,305678.420849,488172.666023,271696.314672
495.670000,421083.414093,564893.235521,525306.532819
495.680000,404027.441120,420250.812741,423400.578185
495.690000,321199.184363,357174.008687,364561.830116
495.700000,428172.726834,519142.366795,548033.403475
495.710000,445148.585907,706636.670849,603266.105212
495.720000,384586.928571,604487.918919,431543.342664
495.730000,385630.864865,437473.612934,349518.833977
495.740000,545370.000000,613390.691120,568858.259653
495.750000,365210.261583,495066.605212,447825.034749
495.760000,463913.348456,680711.383205,618765.075290
495.770000,387806.678571,671639.788610,521025.503861
495.780000,345206.342664,492024.886100,305912.009653
495.790000,412191.385135,715168.033784,438459.382239
495.800000,516974.840734,655114.838803,669209.206564
495.810000,431238.848456,799132.004826,581998.780888
495.820000,433570.285714,838837.036680,729990.639961
495.830000,442767.115830,597509.875483,385247.331081
495.840000,395662.444981,784070.131274,443070.075290
495.850000,483040.004826,512210.212355,662235.613900
495.860000,463110.521236,644203.233591,606862.022201
495.870000,538288.054054,791609.278958,733381.054054
495.880000,457179.023166,744996.802124,521135.084942
495.890000,386632.902510,674665.546332,424933.332046
495.900000,465146.826255,452442.941120,572105.328185
495.910000,473836.421815,566928.005792,540444.529923
495.920000,433758.292471,590869.016409,511755.926641
495.930000,540756.851351,789367.164093,654642.443050
495.940000,380693.423745,660562.737452,517660.106178
495.950000,493711.728764,506816.490347,544106.134170
495.960000,342175.520270,332888.907336,423000.469112
495.970000,377582.027027,603116.160232,422673.414093
495.980000,507297.173745,762649.945946,622400.742278
495.990000,331887.637066,589752.639961,464686.708494
496.000000,438187.271236,273965.901544,525235.473938
496.010000,451738.184363,493086.472008,515668.308880
496.020000,438070.169884,555029.863900,563363.551158
496.030000,469412.661197,747346.042471,549103.583977
496.040000,521592.133205,872313.289575,699860.600386
496.050000,440816.910232,458121.512548,482696.374517
496.060000,423379.552124,560541.761583,505607.875483
496.070000,434171.600386,681721.248069,551652.341699
496.080000,441763.850386,685177.656371,596006.742278
496.090000,473806.954633,780639.046332,701682.500965
496.100000,382307.519305,532331.079151,378273.124517
496.110000,493893.903475,691965.390927,546238.207529
496.120000,533417.527992,779745.822394,698546.548263
496.130000,521453.698842,934667.533784,702473.817568
496.140000,468916.476834,947384.003861,674427.046332
496.150000,550394.461390,699749.944981,653128.413127
496.160000,397929.729730,543134.484556,478866.254826
496.170000,402117.292471,548696.415058,568238.988417
496.180000,466112.336873,742358.108108,692966.661197
496.190000,388241.626448,737083.943050,427268.913127
496.200000,465722.971042,449978.441120,619749.156371
496.210000,390768.130309,501965.455598,438678.237452
496.220000,443306.580116,613460.982625,516479.884170
496.230000,367878.269305,565004.658301,448443.692085
496.240000,415421.417954,640777.520270,500881.615830
496.250000,510516.770270,468137.438224,593802.842664
496.260000,270301.534749,407144.516409,313558.896718
496.270000,406128.819498,542608.986486,499408.256757
496.280000,364120.282819,479766.692085,429548.475869
496.290000,465733.253861,642926.015444,550317.263514
496.300000,393759.202703,443198.533784,385756.100386
496.310000,409798.404440,449659.366795,472247.342664
496.320000,491703.816602,625159.914093,573927.535714
496.330000,383088.553089,426608.971042,487499.371622
496.340000,445296.535714,668060.907336,545871.402510
496.350000,433321.349421,381743.959459,522985.838803
496.360000,334456.039575,441338.111004,370248.075290
496.370000,471006.805019,610323.648649,595442.108108
496.380000,408709.653475,549764.753861,572967.550193
496.390000,406230.112934,484758.002896,567195.666023
496.400000,422085.144788,422131.647683,465840.379344
496.410000,399500.545367,600320.921815,409575.405405
496.420000,392471.394788,568709.388996,533105.206564
496.430000,516548.333977,786359.823359,707879.971042
496.440000,370942.242278,652828.216216,463764.938224
496.450000,390000.602317,680627.278958,320060.707529
496.460000,552162.031853,863928.955598,556090.682432
496.470000,471300.709459,735260.507722,549704.131274
496.480000,413656.149614,809798.203668,625890.608108
496.490000,510178.818533,819113.055985,740119.216216
496.500000,420670.106178,586699.717181,411260.559846
496.510000,416261.539575,770322.309846,532525.992278
496.520000,523524.535714,535740.370656,717916.155405
496.530000,386142.703668,639349.589768,543720.605212
496.540000,601487.944981,862002.999035,820560.631274
496.550000,485558.067568,767848.294402,551425.045367
496.560000,350419.424710,649420.612934,407393.452703
496.570000,434640.926641,375082.381274,518888.979730
496.580000,414566.869691,546775.216216,481758.182432
496.590000,458334.842664,620160.162162,577212.359073
496.600000,511329.880309,731633.281853,640760.944981
496.610000,376190.316602,641552.415058,440728.201737
496.620000,497106.286680,450481.224903,569894.982625
496.630000,444485.420849,539148.280888,568270.911197
496.640000,485907.529923,668713.175676,566316.254826
496.650000,441893.843629,791815.702703,595673.548263
496.660000,341822.681467,548750.284749,390723.315637
496.670000,380789.652510,264334.890927,480812.930502
496.680000,513501.703668,596873.261583,494645.009653
496.690000,385468.795367,586871.148649,532738.555019
496.700000,538284.831081,800573.441120,630269.707529
496.710000,486489.660232,672248.777027,649988.316602
496.720000,352465.552124,368955.049228,345166.285714
496.730000,421728.008687,611155.636100,425036.006757
496.740000,425963.762548,484836.428571,641622.399614
496.750000,463371.275097,715710.721042,637649.855212
496.760000,434764.780888,727035.173745,644636.032819
496.770000,436060.109073,571235.432432,615276.437259
496.780000,419513.519305,634282.155405,531421.433398
496.790000,488983.166988,739485.518340,571764.920849
496.800000,375908.690154,701860.992278,552954.269305
496.810000,456968.455598,703691.333977,668374.610039
496.820000,464596.925676,820638.903475,565179.926641
496.830000,498004.421815,733722.689189,593568.793436
496.840000,421439.782819,582419.916023,627784.488417
496.850000,440235.700772,711487.398649,599020.375483
496.860000,434009.070463,767265.243243,557068.164093
496.870000,410659.245174,355181.597490,466621.413127
496.880000,425837.145753,550700.490347,534417.877413
496.890000,344836.007722,450102.141892,357968.241313
496.900000,446778.182432,606588.836873,547369.777992
496.910000,388305.011583,659280.301158,443701.777992
496.920000,383486.666988,348852.138996,447267.153475
496.930000,409726.117761,488651.814672,518276.000965
496.940000,446846.785714,495349.305985,506024.559846
