time,Fx,Fy,Fz,Mx,My,Mz
337.6,54507.25,-0.041084760000000005,45679.380055,0.085875965,-387780.8,0.24220431999999997
337.8,77470.15,-0.039260619999999996,45701.907879,0.13207958,-424256.0,0.290149
338.0,101348.32,-0.04093204,44457.330876,0.0915527,-451246.0,0.313678
338.2,125862.89,-0.041137560000000004,41790.654930000004,0.1230469,-465694.0,0.307335
338.4,150648.19,-0.0383606,37500.180361,0.0292969,-464788.0,0.295672
338.6,175172.0,-0.0357364,31335.405484,0.15429690000000001,-446583.0,0.27245199999999997
338.8,198618.7,-0.0301511,23058.930096,0.25903319999999996,-410686.0,0.254416
339.0,219816.4,-0.0305176,12500.95356,0.0583496,-358912.0,0.2028671
339.2,237287.9,-0.017883299999999998,-338.92687000000114,0.0610352,-295664.0,0.16469699999999998
339.4,249327.0,-0.0140991,-15200.4115,-0.06738279999999999,-227853.0,0.11766400000000002
339.6,254254.9,0.005676200000000001,-31520.60142,0.0256348,-164170.0,0.07947399999999999
339.8,250679.7,0.0254519,-48426.60011,-0.065918,-113825.0,0.03642500000000001
340.0,237812.5,0.029540499999999997,-64800.70808,-0.008789100000000001,-84471.0,0.048108
340.2,215667.6,0.039611600000000004,-79425.32447,-0.21972656000000002,-80541.0,0.026120000000000004
340.4,185199.0,0.039855600000000005,-91140.949226,-0.3139648,-101669.0,0.03653330000000001
340.6,148220.1,0.054596059999999995,-99035.981268,-0.32860828,-142487.0,0.08264100000000002
340.8,107183.86000000002,0.05769364,-102584.01769,-0.37463378999999997,-193730.7,0.10694130000000002
341.0,64821.8,0.058196939999999996,-101700.856528,-0.33635725,-244472.0,0.15833197000000002
341.2,23761.399999999994,0.054717800000000004,-96755.79535,-0.39159656,-284642.0,0.167619
341.4,-13793.800000000003,0.0479123,-88451.03181,-0.31542970000000004,-307327.0,0.19525600000000004
341.6,-46309.100000000006,0.047729499999999994,-77680.56489,-0.2158203,-309967.0,0.212314
341.8,-72959.6,0.0375974,-65385.19341,-0.2211914,-294360.0,0.20161099999999998
342.0,-93559.3,0.0315553,-52391.81682,-0.0668945,-265633.0,0.17999
342.2,-108402.3,0.021484,-39336.43503,-0.1000977,-230718.0,0.149663
342.4,-118002.6,0.017334,-26629.04864,-0.032470700000000005,-196700.19999999998,0.16183054000000002
342.6,-122915.5,0.0017089999999999991,-14467.961909999998,-0.0373535,-169482.0,0.08971300000000001
342.8,-123572.2,-0.005126900000000001,-2908.1674100000005,0.09149170000000001,-153064.0,0.07790300000000003
343.0,-120215.4,-0.0107422,8064.731367,0.0395508,-149232.0,0.05874300000000002
343.2,-112915.3,-0.0192869,18463.338708,-0.0217285,-157849.0,0.11355499999999999
343.4,-101648.3,-0.0220647,28239.545696,0.0727539,-177357.0,0.12008400000000001
343.6,-86387.26999999999,-0.0322572,37266.356656,0.0585938,-205519.0,0.1373813
343.8,-67235.36,-0.03723176,45339.670325,0.0913086,-239951.62,0.138782
