time,Fx,Fy,Fz,Mx,My,Mz
174.2,-129531.1,0.0120852,-15256.634326,0.116333,-793368.0,0.549093
174.4,-124185.9,-0.0055541,5516.865681,0.1218262,-744527.0,0.543358
174.6,-108853.7,-0.029724300000000002,23604.46911,0.12402344,-674098.0,0.684643
174.8,-85872.07,-0.0333557,38290.575941,0.2431641,-594655.0,0.5556300000000001
175.0,-57566.89,-0.0585018,49329.492345,0.4345703,-515815.0,0.486616
175.2,-25874.620000000003,-0.0603258,56811.707561,0.37451172,-442938.0,0.409945
175.4,7820.428999999996,-0.07141076,60985.527984,0.35864757999999997,-377285.0,0.3514095
175.6,42624.89112,-0.07220149,62072.2483737,0.35742762939999995,-317060.53500000003,0.2696164
175.8,77910.97,-0.07606146,60155.968309,0.34375,-258831.0,0.304066
176.0,112973.33,-0.0706941,55160.088198,0.40185550000000003,-199388.0,0.29243099999999994
176.2,146729.72,-0.0791322,46925.115677,0.2143555,-137409.0,0.022643999999999942
176.4,177549.0,-0.0696103,35366.236631,0.4033203,-74863.0,-0.06473000000000001
176.6,203290.5,-0.0462647,20665.853657,0.2099609,-17519.0,-0.12461300000000003
176.8,221594.8,-0.0267944,3410.167079,0.11914059999999999,25409.0,-0.16118100000000002
177.0,230311.4,0.006469700000000002,-15338.125079999998,0.1846924,43188.0,-0.21888699999999994
177.2,228025.5,0.014404000000000002,-34110.223813,-0.005859400000000001,26443.0,-0.17565899999999995
177.4,214490.0,0.0305176,-51225.929434,-0.5024413999999999,-29319.0,-0.12779899999999994
177.6,190842.3,0.0407718,-65060.741433,-0.5688477000000001,-121091.0,0.004896999999999985
177.8,159532.8,0.0626833,-74364.45849799999,-0.5336913999999999,-237704.0,0.14035999999999998
178.0,123938.3,0.0636592,-78476.18032099999,-0.67188,-361797.0,0.33529299999999995
178.2,87773.59,0.07138051999999999,-77441.8021071,-0.5407752,-473796.0,0.4884252
178.4,54463.369999999995,0.055687099999999996,-71968.821752,-0.45331310999999996,-556539.5,0.6093999999999999
178.6,26614.130000000005,0.0574036,-63249.830618,-0.34423828,-598779.0,0.652064
178.8,5700.710000000006,0.042602400000000006,-52720.251951,-0.21826172,-596896.0,0.657503
179.0,-7959.399999999994,0.0344844,-41794.361189999996,-0.12451171999999999,-554250.0,0.621071
179.2,-15058.300000000003,0.0264894,-31671.166692,-0.0334473,-479474.0,0.5187280000000001
179.4,-16979.0,0.0148312,-23201.868888,0.03222656,-384008.0,0.4493107
179.6,-15459.699999999997,0.0166627,-16845.269283,0.15612793,-280100.3,0.3356038
179.8,-12305.699999999997,0.0032957999999999998,-12683.164248000001,0.0949707,-179265.0,0.21748270000000003
180.0,-9125.199999999997,0.0013426999999999992,-10484.767817,0.0593872,-91371.0,0.09145999999999999
180.2,-7190.4000000000015,-0.00341806,-9781.067676,0.0635986,-24165.0,0.04681099999999999
180.4,-7322.199999999997,0.0017090399999999993,-9941.468707,0.0282898,17047.0,-0.015323000000000031
180.6,-9838.199999999997,0.0010985599999999997,-10264.170753999999,-0.0325623,29644.0,0.0055662999999999685
180.8,-14514.5,-0.0015869000000000005,-10055.074557,-0.0347595,13864.0,-0.019592
181.0,-20633.6,-0.0016478999999999999,-8725.37939,-0.032547,-27088.0,0.029637999999999998
181.2,-27061.1,0.0024413999999999994,-5867.574385999999,-0.06412319999999999,-87443.0,0.10069799999999998
181.4,-32404.1,-0.0053711,-1330.5888249999998,-0.062591553,-159579.0,0.19973999999999997
181.6,-35246.8,-0.018921,4756.308173,-0.1862793,-235345.6,0.28231
181.8,-34378.73,-0.0207824,12003.107418,0.03039551,-307499.0,0.360504
182.0,-28999.760000000002,-0.032471,19835.909408,-0.034423800000000004,-370775.0,0.391177
182.2,-18811.11,-0.036285740000000004,27608.314441,0.15649414,-422359.0,0.465474
182.4,-4000.519999999997,-0.044968039999999994,34709.721017,0.0625,-461543.0,0.46658320000000003
182.6,14893.64,-0.060265,40648.233273,0.20239758000000002,-488690.7,0.504546
182.8,37184.474799999996,-0.0628273,45081.74645202,0.24604822399999998,-504296.38,0.5209428
183.0,62212.42,-0.06983940000000001,47784.261652,0.25024414,-507925.8,0.479587
183.2,89434.97,-0.0661929,48570.17856,0.35790520000000003,-497946.0,0.46116060000000003
183.4,118409.14,-0.0686344,47217.496916000004,0.30712890000000004,-471814.0,0.428115
183.6,148608.21,-0.0769658,43404.916406000004,0.2460938,-426901.0,0.3389306999999999
183.8,179227.9,-0.069885,36728.636545,0.2099609,-361703.5,0.25703200000000004
184.0,208937.2,-0.0570067,26785.373269,0.364746,-277291.0,0.31052799999999997
184.2,235772.7,-0.0398556,13319.493908,0.17334,-178573.0,0.21974200000000002
184.4,257208.5,-0.026489199999999997,-3595.3894760000007,0.30541989999999997,-74986.0,0.10600300000000001
184.6,270412.4,-0.006836200000000002,-23396.776404,0.0563965,19823.0,0.007927000000000017
184.8,272734.8,-0.0024419999999999997,-44963.271211,-0.565918,89671.0,-0.09614600000000001
185.0,262216.9,0.0408936,-66659.27543,-0.20117200000000002,119092.0,-0.06356299999999998
185.2,238220.3,0.0688477,-86515.18798,-0.450195,97436.0,-0.054713999999999985
185.4,201668.3,0.0853315,-102522.108665,-0.5029296999999999,22753.0,0.007475000000000009
185.6,155146.9,0.1014429,-112976.138228,-0.9726562,-96308.0,0.14012600000000003
185.8,102580.50000000001,0.1131911,-116800.57305,-0.89795172,-241520.2,0.324363
186.0,48612.259999999995,0.1112023,-113729.70866,-1.03099586,-389197.3,0.440133
186.2,-2127.600000000006,0.10876330000000001,-104344.543449,-0.81347656,-515950.0,0.567758
186.4,-45757.600000000006,0.088745,-89915.474175,-0.8789062,-604113.0,0.643913
186.6,-79648.7,0.0687251,-72157.99926,-0.5625,-645078.0,0.706546
186.8,-102630.8,0.048584,-52899.317797,-0.2563477,-639625.0,0.67743
