time,Fx,Fy,Fz,Mx,My,Mz
497.0,102926.67,0.000452279,26294.091207,-0.003781319,-444252.0,-0.0045349
497.2,124479.41,0.000984669,22967.53422,-0.005813644,-350152.5,-0.006850790000000001
497.4,145022.1,0.0019121449999999996,16802.87622,-0.01647949,-248669.0,-0.0113704
497.6,162976.2,0.0016727399999999998,7873.78807,-0.008613619999999999,-144989.0,-0.009037899999999998
497.8,176625.0,0.001398085,-3526.0550399999993,-0.0036983,-46123.0,0.0006029999999999994
498.0,184270.7,0.0005722,-16822.035020000003,-0.0028362,39578.0,0.005188300000000002
498.2,184473.3,-0.00034999499999999997,-31175.85844,3.433199999999998e-05,103379.0,0.002104100000000001
498.4,176329.7,-0.0015563850000000002,-45508.26719,0.00308982,137679.0,0.0038528
498.6,159631.2,-0.0016928050000000001,-58618.7914,0.016693153,137743.0,0.004468800000000002
498.8,135075.28,-0.001722299,-69332.70531,0.0151367,103099.0,0.004616720000000001
499.0,104182.1,-0.0025562769999999996,-76653.760057,0.021972900000000004,38205.100000000006,0.00205287
499.2,69127.69,-0.0028135246999999998,-79913.224333,0.026586081,-48434.100000000006,-0.0009262099999999998
499.4,32541.5,-0.0028972330000000004,-78850.493449,0.022453270600000002,-145409.0,-0.006013139999999998
499.6,-2910.800000000003,-0.002154308,-73618.66246,0.016693193,-241101.0,-0.007282889999999999
499.8,-34810.899999999994,-0.001869235,-64752.62672,0.014793359999999998,-325472.0,-0.01091586
500.0,-61211.0,-0.001583115,-53048.48228,0.01286315,-391634.0,-0.0131271
500.2,-80831.2,-0.0010280600000000001,-39438.12633,0.011764535999999999,-436503.0,-0.01508881
500.4,-93019.3,-0.00058937,-24888.45714,0.00895685,-460402.0,-0.0156323
500.6,-97740.0,-0.00015831,-10277.87417,0.00309274,-466310.0,-0.015976999999999998
500.8,-95407.0,0.000417705,3652.6272099999996,-0.0036086499999999997,-458544.0,-0.0186714
501.0,-86768.5,0.00187491,16323.631229999999,-0.0045165299999999995,-441927.0,-0.029627599999999997
501.2,-72741.6,0.00241276,27338.55119,-0.00956724,-420740.0,-0.0285364
501.4,-54314.47,0.00318526,36438.68053,-0.00854486,-398302.0,-0.025709
501.6,-32427.989999999998,0.004433599999999999,43488.8176,-0.020416207,-376590.0,-0.0335423
501.8,-7951.040000000001,0.00545027,48433.260787,-0.027358819,-356348.0,-0.0305737
502.0,18347.182999999997,0.003576506,51258.708641,-0.013896967,-337099.6,-0.018060429
502.2,45811.03,0.004301772,51969.759857,-0.0184421367,-317457.3,-0.019447108999999997
502.4,73810.12,3.8445934e-08,50561.413238,-1.04250392e-07,-295496.9,4.496115e-07
502.6,101749.64,-0.000706371,47011.56755,0.002914481,-269154.0,0.002509596
502.8,128951.04000000001,-0.0006475480000000001,41285.62149,0.003154767,-236691.0,0.00219728
503.0,154603.75,-0.000582699,33358.27351,0.001907344,-197291.0,0.0017536399999999999
503.2,177750.0,-0.000516888,23253.62178,0.000915525,-151446.0,0.0011789
503.4,197228.8,-0.000350948,11091.76409,0.002372735,-101449.0,0.0006226399999999996
503.6,211771.7,-0.000259877,-2851.30202,-0.000581263,-51387.0,-1.0039999999999789e-05
503.8,220084.1,-0.00011921000000000002,-18109.879139999997,-0.00207899,-7045.0,-0.0012756699999999996
504.0,221007.1,0.00022505999999999996,-34009.2697,-0.00999458,24782.0,-0.004691000000000001
504.2,213736.6,0.0014113999999999997,-49687.67546,-0.01387026,37403.0,-0.005272799999999999
504.4,197985.0,0.001819565,-64138.4974,-0.017639135,25577.0,-0.0030407000000000003
504.6,174128.8,0.0018177199999999999,-76335.03533,-0.020606842,-13232.0,-0.0009402600000000009
504.8,143280.4,0.003883403,-85331.98769,-0.030289159,-77716.0,0.0025425000000000014
505.0,107239.0,0.0024303940000000002,-90395.851477,-0.020515689400000002,-162720.9,0.0038395800000000004
505.2,68301.76999999999,0.002553707,-91098.822803,-0.020262092699999998,-259910.1,0.00751233
505.4,29052.0,0.002502409,-87386.796975,-0.021499818999999996,-359166.0,0.011375650000000001
505.6,-7958.699999999997,0.0023097680000000002,-79565.8692,-0.017631566,-450556.0,0.01490811
505.8,-40468.0,0.0033302,-68262.03503,-0.02357473,-526034.0,0.027967899999999997
506.0,-66692.2,0.0027923999999999996,-54323.09072,-0.01591492,-580527.0,0.0379805
506.2,-85490.4,0.00175478,-38705.93368,-0.01199336,-612504.0,0.0337955
506.4,-96326.1,0.0007553099999999999,-22378.16234,-0.00534056,-623307.0,0.0343333
506.6,-99238.3,-0.00022315999999999997,-6214.376220000001,-0.00330831,-616416.0,0.0340901
506.8,-94714.6,-0.0005884199999999999,9040.62423,0.00263972,-596434.0,0.019269300000000003
