time,Fx,Fy,Fz,Mx,My,Mz
346.2,26673.7,0.36477560000000003,33195.5,-5.854342,-1034904.0,-2.8322199999999995
346.4,40614.7,0.3961191,26371.5,-6.074175,-898627.0,-1.6703697
346.6,54745.4,0.4208168,17305.8,-6.061199,-722274.0,-0.39807999999999966
346.8,68614.3,0.43972939999999994,6117.02,-5.814757,-509090.0,0.9455499999999999
347.0,81653.8,0.4460348,-6912.91,-5.2418759999999995,-265965.9,2.2955099999999997
347.2,93265.0,0.4404813,-21336.589999999997,-4.373882,-2690.0,3.5741
347.4,102891.9,0.4263233,-36571.88,-3.2669699999999997,269060.0,4.74743
347.6,110109.5,0.3934954,-51990.119999999995,-1.88868,537440.0,5.63818
347.8,114629.7,0.35690547,-66965.85,-0.3832979999999999,791060.0,6.37685
348.0,116288.5,0.30877668,-80920.03,1.23663,1019440.0,6.80769
348.2,115028.5,0.25135552,-93372.0,2.87925,1213852.0,6.900570000000001
348.4,110847.42,0.191081512,-103898.49,4.53502,1366454.0,6.77133
348.6,103744.86,0.12514890729999997,-112114.38,6.08972,1470001.8,6.2858600000000004
348.8,93737.3,0.056957475,-117634.13,7.462314,1517407.0,5.4602
349.0,80867.40000000001,-0.010066509999999985,-120078.27,8.656922999999999,1502120.0,4.364
349.2,65257.399999999994,-0.07358687000000003,-119090.41,9.593172000000001,1419010.0,2.9951999999999996
349.4,47221.1,-0.12967384,-114410.54000000001,10.157193,1266190.0,1.38229
349.6,27321.5,-0.17528680000000002,-105909.5,10.347276,1046300.0,-0.4
349.8,6445.200000000004,-0.20577669999999998,-93664.5,10.030881,768060.0,-2.2668
350.0,-14239.599999999999,-0.2193893,-77999.1,9.23442,445890.0,-4.10258
350.2,-33440.0,-0.2143456,-59487.3,7.962059999999999,98122.0,-5.7750699999999995
350.4,-49831.2,-0.1920452,-39027.5,6.3341482000000005,-253445.0,-7.19901
350.6,-62230.8,-0.15247119999999997,-17783.0,4.411277999999999,-586264.0,-8.2347
350.8,-69770.6,-0.09894259999999999,2903.7200000000016,2.352977,-879680.0,-8.82565
351.0,-71963.5,-0.03537880000000001,21846.9,0.296011,-1118401.0,-8.972819999999999
351.2,-68731.2,0.034796400000000005,37740.4,-1.622761,-1289210.0,-8.610562999999999
351.4,-60896.8,0.10594629999999998,49283.2,-3.270969,-1388668.0,-7.977879999999999
351.6,-49513.64,0.17353824,56440.8,-4.607016,-1424020.0,-7.0753
351.8,-35699.22,0.23729780000000003,59596.4,-5.702046,-1405183.0,-6.067780000000001
352.0,-20216.04,0.2957378,59263.5,-6.546181000000001,-1338249.0,-4.90489
352.2,-3487.7000000000007,0.3438847,55747.2,-7.028382,-1223870.0,-3.52973
352.4,14018.8,0.3888692,49416.9,-7.3209599999999995,-1066118.0,-2.09224
352.6,32290.4,0.4267344,40274.6,-7.319697,-861858.0,-0.5412999999999998
352.8,51220.1,0.4546937,28106.800000000003,-6.9549959999999995,-608721.0,1.09163
353.0,70305.7,0.4697869,12747.71,-6.175083,-310189.0,2.7246799999999998
353.2,88516.8,0.47072600000000003,-5607.84,-4.981718,20820.0,4.252000000000001
353.4,104394.8,0.4553714,-26181.43,-3.3993700000000002,361550.0,5.54912
353.6,116384.9,0.418923,-47643.65,-1.48809,683410.0,6.43619
353.8,123191.7,0.36335421,-68310.35,0.57574,957660.0,6.80303
354.0,124089.5,0.29584779,-86492.61,2.60714,1161433.0,6.66802
354.2,118993.09,0.22216108999999998,-100773.4,4.47147,1280558.0,6.081219
354.4,108429.65,0.14364166,-110155.5,5.92375,1310422.0,4.98827
354.6,93399.5,0.07170104000000001,-114152.5,6.993685,1255040.0,3.65901
354.8,75234.1,0.009262040000000022,-112766.8,7.665158,1125534.0,2.18515
355.0,55446.4,-0.040971900000000006,-106448.2,7.86331972,938394.0,0.64695
355.2,35576.7,-0.0754968,-96048.6,7.538477,713470.0,-0.8232
355.4,17049.1,-0.0948857,-82713.5,6.9477150000000005,472000.0,-2.1307799999999997
355.6,997.4000000000015,-0.09804750000000001,-67743.5,6.015808,233640.0,-3.17868
355.8,-11854.3,-0.08895599999999997,-52415.2,4.9849630000000005,14227.800000000001,-3.98857
356.0,-21233.199999999997,-0.06890469999999999,-37810.7,3.8547269999999996,-176060.0,-4.50601
356.2,-27282.5,-0.04240030000000001,-24686.9,2.774494,-333190.0,-4.8288400000000005
356.4,-30428.1,-0.01157529999999999,-13433.400000000001,1.744558,-458255.0,-4.931189999999999
356.6,-31235.8,0.0207148,-4113.7,0.8262802,-555668.0,-4.938890000000001
356.8,-30254.1,0.05300490000000002,3417.199999999999,0.0024226800000000104,-630870.0,-4.83422
357.0,-27914.4,0.08401310000000001,9403.099999999999,-0.7264918,-688503.0,-4.64103
357.2,-24510.5,0.1135148,14087.400000000001,-1.3710149999999999,-731529.0,-4.3931194
357.4,-20202.6,0.14227937,17640.7,-1.952003,-760870.0,-4.11419
357.6,-15057.21,0.1703075,20142.5,-2.4742759999999997,-775833.4,-3.7829
357.8,-9111.16,0.1973801,21600.7,-2.930912,-774796.0,-3.38434
358.0,-2392.8599999999988,0.2247647,21969.9,-3.333207,-755825.0,-2.93236
358.2,5052.549999999998,0.2498435,21181.8,-3.6326359999999998,-717160.0,-2.38971
358.4,13159.67,0.27209610000000006,19165.2,-3.8122759999999998,-657419.0,-1.7704
358.6,21848.730000000003,0.29457340000000004,15848.399999999998,-3.9045449999999997,-575699.0,-1.105229
358.8,31028.8,0.31297110000000006,11154.000000000002,-3.838816,-471599.0,-0.3829500000000001
359.0,40577.3,0.3243019,5000.9000000000015,-3.573977,-345384.0,0.3668
359.2,50305.0,0.3322862,-2681.0,-3.1491759999999998,-198619.3,1.1119999999999999
359.4,59871.7,0.3335122,-11886.7,-2.526235,-35310.0,1.81399
359.6,68762.5,0.32454580000000005,-22468.100000000002,-1.6940089999999999,137269.0,2.40435
359.8,76254.8,0.31187485,-34044.6,-0.7095,307787.0,2.8791599999999997
360.0,81503.41,0.28670522,-45952.2,0.422772,461461.0,3.11157
360.2,83675.03,0.24972313999999998,-57284.4,1.594792,582005.0,3.03554
360.4,82150.88,0.20710776,-67000.2,2.7096400000000003,654588.0,2.670978
360.6,76667.63,0.15990532000000002,-74095.8,3.638504,668722.4,2.0038600000000004
360.8,67424.3,0.11387149999999999,-77764.3,4.31564,620559.0,1.10676
361.0,55070.5,0.07232630000000001,-77524.6,4.6763532,513480.0,0.04521000000000003
361.2,40607.700000000004,0.03785139999999998,-73269.3,4.61803819,357400.0,-1.08394
361.4,25285.9,0.014144600000000004,-65292.5,4.1440945000000005,167578.0,-2.14276
361.6,10449.93,0.0034406000000000137,-54251.66,3.3384894999999997,-37400.2,-3.0234500000000004
361.8,-2566.5,0.006335900000000028,-41145.6,2.3198191,-237029.0,-3.6909799999999997
362.0,-12604.400000000001,0.022324199999999995,-27220.3,1.1246147,-411154.0,-4.03167
362.2,-18806.7,0.049632000000000016,-13832.2,-0.11977189999999999,-542100.0,-4.00401
362.4,-20733.6,0.08553538,-2296.3999999999996,-1.284799,-616583.0,-3.6320741000000005
362.6,-18402.8,0.12482338000000003,6304.5,-2.230923,-627402.4,-2.91058
362.8,-12254.439999999999,0.1645162,11235.5,-2.881373,-573998.0,-1.97146
363.0,-3062.5099999999984,0.2012529,12157.400000000001,-3.182705,-462093.0,-0.900714
363.2,8167.030000000001,0.2289543,9121.900000000001,-3.0610247,-302943.0,0.20782
363.4,20240.682999999997,0.2459719,2539.2999999999993,-2.542253,-112959.0,1.22682
363.6,31843.93,0.24928002000000005,-6838.079999999998,-1.6579768000000001,87352.0,2.0300399999999996
363.8,41612.15,0.24039754000000002,-17916.6,-0.507402931,274176.0,2.528167
364.0,48298.92,0.21573824000000003,-29336.500000000004,0.7902114,423021.125,2.591444
364.2,51004.3,0.181947896,-39645.1,2.05601003,512901.0,2.2226
364.4,49357.6,0.14460870999999997,-47490.2,3.1521691,529694.0,1.45985
364.6,43604.5,0.10675559999999999,-51848.8,3.9104561999999996,468969.0,0.35882000000000003
364.8,34534.3,0.07415349999999998,-52146.0,4.24124608,335898.0,-0.9445699999999999
365.0,23341.1,0.051467799999999994,-48294.4,4.1576756,144034.0,-2.32583
365.2,11417.900000000001,0.04085559999999999,-40666.7,3.6650400000000003,-87427.0,-3.6806900000000002
365.4,209.0,0.043210499999999985,-30043.2,2.750537,-335914.0,-4.8362
365.6,-8966.8,0.05929790000000001,-17518.6,1.5280939999999998,-578260.0,-5.70625
365.8,-15035.7,0.08830210000000001,-4409.199999999999,0.10186099999999998,-792522.0,-6.209984
366.0,-17321.5,0.1271922,7915.4000000000015,-1.396762,-960390.0,-6.25254
366.2,-15619.46,0.1724089,18253.2,-2.823575,-1069294.0,-5.85726
366.4,-10155.027999999998,0.2213863,25726.5,-4.090522,-1112673.0,-5.11189
366.6,-1402.4099999999999,0.27303089999999997,29826.1,-5.165519,-1088717.0,-4.08979
366.8,10138.2,0.31897869999999995,30292.7,-5.884107,-997563.0,-2.7508799999999995
367.0,24027.8,0.3618482,26971.0,-6.287519,-839855.0,-1.22344
367.2,39829.8,0.39691060000000006,19683.5,-6.279552000000001,-617180.0,0.45821
367.4,56855.8,0.4210741,8334.699999999997,-5.807845,-335584.0,2.2069
367.6,73982.0,0.43090350000000005,-6874.970000000001,-4.838124,-9090.0,3.906
367.8,89607.7,0.4175586,-25191.11,-3.33251,337940.0,5.33913
368.0,101894.0,0.38470529,-45216.64000000001,-1.44926,673160.0,6.38415
368.2,109193.8,0.33115994000000004,-65107.94,0.66314,962756.0,6.88082
368.4,110429.29000000001,0.26260041,-82892.6,2.79399,1177870.0,6.79522
368.6,105269.053,0.18468004,-96840.7,4.737456,1299488.0,6.13169
368.8,94143.7,0.10558345,-105703.9,6.362838,1320233.0,5.01258
369.0,78098.6,0.030314259999999982,-108809.7,7.436789,1243560.0,3.4752799999999997
369.2,58605.0,-0.033041500000000036,-106058.6,7.937174000000001,1081943.0,1.7429299999999999
369.4,37411.0,-0.08112239999999997,-97881.6,7.9910890000000006,854630.0,-0.010709999999999956
369.6,16343.5,-0.11117590000000002,-85178.4,7.529202,585440.0,-1.68105
369.8,-2850.800000000003,-0.12087209999999998,-69254.1,6.577987,300330.0,-3.10793
370.0,-18720.5,-0.11279900000000001,-51676.8,5.369518,24513.4,-4.2255199999999995
370.2,-30308.699999999997,-0.08878370000000002,-34070.5,3.991155,-221055.0,-4.960380000000001
370.4,-37247.4,-0.05380930000000001,-17881.1,2.620871,-422255.0,-5.354889999999999
370.6,-39766.2,-0.012213100000000027,-4137.4,1.358629,-573618.0,-5.46301
370.8,-38538.7,0.031879599999999994,6623.5,0.26759099999999997,-677282.0,-5.34515
371.0,-34464.2,0.0749925,14335.7,-0.6206779,-740655.0,-5.08221
371.2,-28449.0,0.1157299,19276.2,-1.3207892,-773415.0,-4.780215999999999
371.4,-21275.0,0.1526688,21893.9,-1.85899,-784852.0,-4.4488579999999995
371.6,-13524.400000000001,0.18600536999999998,22669.7,-2.276886,-782338.6,-4.12789
371.8,-5602.529999999999,0.21424822,22038.3,-2.589667,-770799.0,-3.79099
372.0,2221.1000000000013,0.23501452999999997,20351.9,-2.794791,-753035.0,-3.40913
372.2,9769.807,0.25679650000000004,17883.1,-3.011356,-730181.0,-3.09708
372.4,16922.64,0.2725792,14842.2,-3.166576,-702228.0,-2.7367299999999997
372.6,23607.55,0.2869894,11394.199999999999,-3.31841,-668388.0,-2.36544
372.8,29804.79,0.2946323,7661.200000000001,-3.4025026,-627088.0,-1.92326
373.0,35544.11,0.30207059999999997,3714.7000000000007,-3.486242,-576126.0,-1.4478630000000001
373.2,40929.4,0.3093372,-433.6000000000022,-3.554887,-512494.0,-0.9148499999999999
373.4,46115.9,0.3161112,-4852.0,-3.583029,-432620.0,-0.30389999999999984
373.6,51295.5,0.3221365,-9686.3,-3.539063,-332593.0,0.39734000000000025
373.8,56648.0,0.3232936,-15162.599999999999,-3.345714,-208782.0,1.1787200000000002
374.0,62275.8,0.3210034,-21532.6,-2.990235,-58956.0,2.0161
374.2,68138.6,0.3155793,-29031.0,-2.4489720000000004,116620.0,2.8847199999999997
374.4,73975.8,0.3034724,-37763.4,-1.676969,313720.0,3.7161099999999996
374.6,79298.4,0.28717672,-47635.9,-0.681246,523389.0,4.49561
374.8,83411.2,0.25680159,-58277.1,0.543669,731895.0,5.01065
375.0,85522.55,0.21778389,-69050.0,1.9116490000000002,922225.0,5.25577991
375.2,84885.18,0.17299463900000003,-79103.92,3.380716,1076157.9,5.2339400000000005
375.4,80933.6,0.12025689500000003,-87483.03,4.804327,1176709.0,4.80209
375.6,73397.2,0.06465076000000002,-93266.4,6.1061499999999995,1210570.0,4.01166
375.8,62372.299999999996,0.009458959999999987,-95699.3,7.094647999999999,1170065.0,2.84611
376.0,48329.700000000004,-0.040166900000000026,-94294.6,7.7771492,1054080.0,1.43271
376.2,32076.699999999997,-0.08048740000000001,-88884.7,8.040299999999998,868280.0,-0.16145500000000007
376.4,14695.799999999996,-0.10880279999999999,-79633.1,7.900588000000001,624610.0,-1.8319
376.6,-2593.7000000000044,-0.12172270000000002,-67010.5,7.269612,339450.0,-3.44643
376.8,-18533.300000000003,-0.12085189999999997,-51779.2,6.343919,32339.0,-4.96982
377.0,-31974.699999999997,-0.10395040000000003,-34924.1,5.0454082,-275981.0,-6.24359
377.2,-41999.5,-0.07203759999999998,-17564.199999999997,3.4579569999999995,-565867.0,-7.119
377.4,-48025.8,-0.029554399999999984,-846.0,1.777043,-820639.0,-7.634029999999999
377.6,-49871.0,0.020343100000000006,14225.900000000001,0.10283700000000004,-1028696.0,-7.81372
377.8,-47725.4,0.07456589999999999,26859.1,-1.489693,-1183402.0,-7.652946
378.0,-42025.1,0.1292317,36578.0,-2.915408,-1282222.0,-7.12801
378.2,-33444.42,0.18443154,43101.6,-4.187437,-1326272.0,-6.44546
378.4,-22692.16,0.237117,46502.7,-5.2639119999999995,-1319465.0,-5.5464199999999995
378.6,-10196.79,0.283574,46972.9,-6.067075000000001,-1262463.0,-4.39067
378.8,3571.0999999999995,0.3278818,44679.0,-6.690424,-1157327.0,-3.11028
379.0,18354.2,0.3664062,39730.0,-7.0444779,-1003706.0,-1.6681989999999998
379.2,34006.2,0.39988879999999993,32129.6,-7.125216999999999,-800486.0,-0.09831000000000012
379.4,50360.2,0.4258984,21808.370000000003,-6.8674479999999996,-547610.0,1.5678299999999998
379.6,67136.1,0.44531859999999995,8672.919999999998,-6.263934000000001,-247838.0,3.29006
379.8,83801.6,0.45276750000000004,-7251.970000000001,-5.224072,90940.0,4.9799
380.0,99530.1,0.4416793,-25698.1,-3.7003500000000003,454480.0,6.46837
380.2,113208.5,0.41674786999999996,-46030.630000000005,-1.79421,821610.0,7.711040000000001
380.4,123543.0,0.36834676000000005,-67192.0,0.44639999999999996,1165820.0,8.42391
380.6,129286.5,0.303180404,-87819.95,2.83101,1459364.0,8.59152
380.8,129427.38,0.22731274499999998,-106350.82,5.25011,1676117.0,8.26414
381.0,123355.98,0.142063355,-121207.3,7.57347,1794528.0,7.38137
381.2,110974.1,0.05107927000000001,-131014.63,9.550735,1799988.0,5.8775200000000005
381.4,92742.3,-0.037077599999999974,-134762.85,11.061551999999999,1686910.0,3.8886000000000003
381.6,69700.7,-0.11416719999999995,-131942.0,11.866138,1460280.0,1.5181099999999998
381.8,43447.2,-0.1714387,-122569.3,11.816044999999999,1136200.0,-1.0099999999999998
382.0,15979.699999999997,-0.20662529999999998,-107170.4,11.097133,739820.0,-3.4763
382.2,-10574.899999999994,-0.21963710000000003,-86692.3,9.816422,300924.0,-5.76009
382.4,-34113.5,-0.20720100000000002,-62565.6,7.9227419999999995,-146893.0,-7.635860000000001
382.6,-52800.6,-0.17500429999999997,-36604.5,5.730195999999999,-570034.0,-9.128150000000002
382.8,-65290.1,-0.12174770000000001,-10855.3,3.254861,-938685.0,-9.984639999999999
383.0,-70942.0,-0.0534344,12663.5,0.746412,-1230654.0,-10.1906
383.2,-69665.3,0.0242669,32451.5,-1.61448,-1431855.0,-9.767866
383.4,-62697.0,0.10318548,46893.9,-3.6268489999999995,-1540936.0,-8.88802
383.6,-51473.95,0.17857003999999999,56010.4,-5.277163,-1569279.0,-7.72934
383.8,-36962.259999999995,0.2503463,60222.0,-6.613177,-1523451.0,-6.3459699999999994
384.0,-20361.8,0.3159618,60041.0,-7.6087039999999995,-1414127.0,-4.75534
384.2,-2349.2,0.3727899,56002.0,-8.221836,-1247151.0,-2.97395
384.4,16849.1,0.42062079999999996,48337.7,-8.445179,-1022414.0,-1.04466
384.6,37088.7,0.4581251,36970.6,-8.235961,-738482.0,0.9933199999999998
384.8,57889.6,0.47734889999999996,21764.57,-7.452692,-398640.0,3.0321800000000003
385.0,78213.9,0.486226,2881.9199999999983,-6.244989,-16070.0,5.0068
385.2,96509.1,0.46757289999999996,-18936.050000000003,-4.43642,385030.0,6.6369299999999996
385.4,110989.5,0.4282719,-42275.03,-2.24855,771790.0,7.82349
385.6,120106.7,0.37368563,-65297.86,0.16625000000000004,1110410.0,8.54785
385.8,122859.1,0.29649369000000003,-86064.81,2.62582,1372093.0,8.51111
386.0,118974.8,0.21219768,-102886.05,4.947850000000001,1537609.0,7.950616999999999
386.2,108857.59,0.12403056499999998,-114519.8,6.98259,1598393.19,6.86563
386.4,93468.4,0.037404179999999995,-120268.5,8.481549000000001,1555672.0,5.26605
386.6,74147.4,-0.03895857,-119963.6,9.403594000000002,1419011.0,3.3793300000000004
386.8,52493.0,-0.10024889999999996,-113928.7,9.784113,1204620.0,1.38258
