time_s,surge_m,sway_m,heave_m,yaw_deg,hull_pitch_deg,bridge_relative_pitch_deg,spud_relative_pitch_deg,spud_relative_yaw_deg,spud_upper_guide_relative_x_m,spud_soil_x_displacement_m,spud_soil_y_displacement_m,spud_soil_pitch_rotation_deg,spud_soil_yaw_rotation_deg,spud_lateral_m,equivalent_displacement_m,equivalent_velocity_m_s,equivalent_net_force_N,equivalent_total_restoring_force_N,equivalent_wire_rope_force_demand_N,equivalent_end_stop_diagnostics_available,equivalent_end_stop_enabled,equivalent_end_stop_travel_m,equivalent_end_stop_engagement_ramp_m,equivalent_end_stop_engagement_factor,equivalent_end_stop_engagement_gradient_per_m,equivalent_end_stop_active,equivalent_end_stop_penetration_m,equivalent_end_stop_force_N,equivalent_end_stop_closing_rate_m_s,equivalent_end_stop_elastic_energy_J,equivalent_end_stop_damping_dissipation_W,equivalent_end_stop_force_limit_N,equivalent_end_stop_capacity_status,equivalent_tension_1_N,equivalent_tension_2_N,equivalent_common_tension_N,equivalent_minimum_tension_control_required_N,equivalent_minimum_tension_control_active,equivalent_travel_demand_m,equivalent_travel_warning_m,equivalent_travel_limit_m,equivalent_travel_capacity_status,equivalent_force_demand_N,equivalent_force_warning_N,equivalent_force_limit_N,equivalent_force_capacity_status,soil_force_x_N,soil_force_y_N,soil_pitch_moment_Nm,soil_yaw_moment_Nm
30.900000000000002,0.182182582211162,1.755514182191525,-0.43451369959174707,-2.2882071677135176,-0.9597669158763156,-2.1058193960897187,0.8955181536739758,0.15614700837419124,-0.003025834192966769,0.0023145596413911562,0.02989319040907601,-0.06424519863889268,-2.1320791333300053,0.033214484414417496,0.054727151910221455,0.055769461436134274,-89684.81989950548,-89684.81989950548,89684.81989950548,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,105157.59005024727,194842.40994975273,150000.0,0.0,0.0,0.054727151910221455,0.25,0.3,within,89684.81989950548,500000.0,550000.0,within,14581.436234586436,2447005.5577543406,122840.4785978701,8739013.043205373
31.0,0.18755749414363074,1.754314276403399,-0.42834039181101297,-2.286682935356579,-0.9694219161950018,-2.0830763785300577,0.918290509756196,0.15511257862614689,0.0008217906273386438,0.001886240753748325,0.02999866327914935,-0.051127854585556465,-2.131590216558058,0.03314604243854489,0.06016458709881206,0.05297924233567775,-96304.19052835378,-96304.19052835378,96304.19052835378,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,101847.9047358231,198152.0952641769,150000.0,0.0,0.0,0.06016458709881206,0.25,0.3,within,96304.19052835378,500000.0,550000.0,within,9752.446939794929,2441744.6280472875,93361.32987600763,8725847.045499435
31.1,0.19373067830936924,1.7531981873029916,-0.42236564781241936,-2.285278679518747,-0.9814552898101974,-2.055202851960828,0.9435534689981311,0.15399251591301422,0.004137725043105227,0.0014356386293954415,0.03012066372889244,-0.037898276644960274,-2.1313070107944028,0.0330732539032723,0.06524420878485424,0.04861319138516575,-102136.08096382704,-102136.08096382704,102136.08096382704,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,100000.0,202136.08096382703,151068.04048191351,1068.0404819135147,1.0,0.06524420878485424,0.25,0.3,within,102136.08096382704,500000.0,550000.0,within,5661.137258497081,2436148.9559364095,65480.071519582445,8712168.478711978
31.200000000000003,0.20067873137136122,1.7522438971565057,-0.41661808726087657,-2.284095278605582,-0.9956401903645965,-2.0217971954140364,0.9708521719767245,0.15280861503051588,0.006786604671269536,0.0009698192146743168,0.030258506459403645,-0.0247844781013336,-2.131308585886274,0.03299554232910829,0.0697988974070203,0.04248058105815555,-106921.74787968422,-106921.74787968422,106921.74787968422,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,100000.0,206921.7478796842,153460.8739398421,3460.873939842102,1.0,0.0697988974070203,0.25,0.3,within,106921.74787968422,500000.0,550000.0,within,2407.319113555277,2430384.347826698,39746.82231365402,8698479.697074858
31.3,0.20834087472553853,1.751441102709819,-0.41112132120929723,-2.28311816452535,-1.0117110705493244,-1.9847035543934337,0.9996648907411927,0.15155289583318562,0.008637834372640586,0.0004949638755249453,0.030413689528443033,-0.012042641295078697,-2.1315883321717966,0.03291494647219592,0.07366163434395584,0.034774157680555084,-110479.27596091903,-110479.27596091903,110479.27596091903,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,100000.0,210479.27596091904,155239.63798045952,5239.63798045952,1.0,0.07366163434395584,0.25,0.3,within,110479.27596091903,500000.0,550000.0,within,176.66981463349293,2424376.661622285,16954.307849977333,8684595.53795103
31.400000000000002,0.21662426061776746,1.750725469914325,-0.4058977195969999,-2.2822621230931976,-1.029383092963652,-1.9474575481649041,1.0294196650374048,0.15027963555936982,0.009567215026163686,1.9870851438952286e-05,0.03058393478566046,4.01121150140304e-05,-2.132006742412451,0.03283148675851847,0.07666829011610565,0.025358957762440924,-112565.02159653394,-112565.02159653394,112565.02159653394,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,100000.0,212565.02159653394,156282.51079826697,6282.510798266972,1.0,0.07666829011610565,0.25,0.3,within,112565.02159653394,500000.0,550000.0,within,-900.9642161586437,2417979.2630317733,-2194.864515339476,8669976.19948431
31.5,0.2254268044029678,1.7500925446323388,-0.40097248242966427,-2.281520162105497,-1.0483787592325233,-1.9136795782743596,1.0595273243855767,0.14898786683395834,0.009453604766831762,-0.0004428562460461194,0.030763399388728185,0.011152108763927672,-2.1325577659466726,0.03274182167843479,0.07865659099955152,0.014407059906476621,-112999.19919148964,-112999.19919148964,112999.19919148964,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,99999.99999999999,212999.1991914896,156499.5995957448,6499.599595744803,1.0,0.07865659099955152,0.25,0.3,within,112999.19919148964,500000.0,550000.0,within,-812.3724721588915,2411426.122712028,-17241.38788503746,8655169.05434073
31.6,0.23463862620906764,1.7495497787843193,-0.3963738030707139,-2.2809009140117027,-1.0684390255685625,-1.8871876307109514,1.0894135819101576,0.14770547698660616,0.008180693235238744,-0.0008835698766844757,0.030950683112061395,0.020978105813883166,-2.133222126113657,0.03264777315646423,0.07947013384756998,0.0018637970538926824,-111564.42318035722,-111564.42318035722,111564.42318035722,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,100000.0,211564.4231803572,155782.2115901786,5782.211590178602,1.0,0.07947013384756998,0.25,0.3,within,111564.42318035722,500000.0,550000.0,within,585.5282329648035,2404742.393939495,-27412.606810990255,8640207.374423582
31.700000000000003,0.2441847213376464,1.7490879369049612,-0.3921299191483861,-2.2803913286636193,-1.089331654767189,-1.8691733008402935,1.118550460122459,0.1464618239951499,0.005609837995183382,-0.0012936781739227854,0.031147167183226188,0.029222363508366305,-2.1339573948294,0.03255269465651994,0.07893341644174366,-0.012598145170419298,-107963.56775980408,-107963.56775980408,107963.56775980408,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,100000.0,207963.56775980408,153981.78387990204,3981.783879902039,1.0,0.07893341644174366,0.25,0.3,within,107963.56775980408,500000.0,550000.0,within,3446.165622180437,2397796.701697837,-31938.07557733101,8624720.88970888
31.8,0.25402471242640073,1.7487193825950147,-0.38826990482445006,-2.280006709888074,-1.110858552382878,-1.8583373344243208,1.1464869711318124,0.1452466247816983,0.0016035199512062991,-0.001663228824824614,0.03135023090722644,0.035631987212705045,-2.1347891344181673,0.03245446918792237,0.07687743479229803,-0.028521487818493473,-102065.003452921,-102065.003452921,102065.003452921,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,100000.0,202065.003452921,151032.5017264605,1032.5017264604976,1.0,0.07687743479229803,0.25,0.3,within,102065.003452921,500000.0,550000.0,within,7791.738604050683,2390743.0294655478,-30417.843861446803,8609110.408391267
