time_s,surge_m,sway_m,heave_m,yaw_deg,hull_pitch_deg,bridge_relative_pitch_deg,spud_relative_pitch_deg,spud_relative_yaw_deg,spud_upper_guide_relative_x_m,spud_soil_x_displacement_m,spud_soil_y_displacement_m,spud_soil_pitch_rotation_deg,spud_soil_yaw_rotation_deg,spud_lateral_m,equivalent_displacement_m,equivalent_velocity_m_s,equivalent_net_force_N,equivalent_total_restoring_force_N,equivalent_wire_rope_force_demand_N,equivalent_end_stop_diagnostics_available,equivalent_end_stop_enabled,equivalent_end_stop_travel_m,equivalent_end_stop_engagement_ramp_m,equivalent_end_stop_engagement_factor,equivalent_end_stop_engagement_gradient_per_m,equivalent_end_stop_active,equivalent_end_stop_penetration_m,equivalent_end_stop_force_N,equivalent_end_stop_closing_rate_m_s,equivalent_end_stop_elastic_energy_J,equivalent_end_stop_damping_dissipation_W,equivalent_end_stop_force_limit_N,equivalent_end_stop_capacity_status,equivalent_tension_1_N,equivalent_tension_2_N,equivalent_common_tension_N,equivalent_minimum_tension_control_required_N,equivalent_minimum_tension_control_active,equivalent_travel_demand_m,equivalent_travel_warning_m,equivalent_travel_limit_m,equivalent_travel_capacity_status,equivalent_force_demand_N,equivalent_force_warning_N,equivalent_force_limit_N,equivalent_force_capacity_status,soil_force_x_N,soil_force_y_N,soil_pitch_moment_Nm,soil_yaw_moment_Nm
50.1,0.3572935767148538,1.7586325817412727,-0.3913843349732908,-2.2923228443919093,-0.9696406200595608,-1.7979248812015634,1.0763254240322537,0.12813334018403383,-0.06801838277883805,-0.005407030021025605,0.033290820119971976,0.10668722814252504,-2.1642118901084655,0.02932302282696005,0.0008288580640851972,-0.04600994291414665,-200.7768027794218,-200.7768027794218,200.7768027794218,1.0,1.0,0.1,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,149899.6115986103,150100.3884013897,150000.0,0.0,0.0,0.0008288580640851972,0.08000000000000002,0.1,within,200.7768027794218,500000.0,550000.0,within,50937.37031772232,2163026.8335884484,-16860.49110661645,7533746.4361300655
50.2,0.36988330738148856,1.7581475698618816,-0.38586759496256334,-2.2918422642170038,-1.004065614485377,-1.777367032876773,1.1149422004724243,0.12667467580756506,-0.07504740632630719,-0.005589224188923936,0.03352962808943172,0.11087903935457245,-2.165191334405798,0.029207004926910703,-0.003504205901833729,-0.040651336404231776,4447.146330250585,4447.146330250585,4447.146330250585,1.0,1.0,0.1,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,152223.5731651253,147776.4268348747,150000.0,0.0,0.0,0.003504205901833729,0.08000000000000002,0.1,within,4447.146330250585,500000.0,550000.0,within,51673.00649197967,2154644.386996012,-20370.835572494077,7516092.890434404
50.300000000000004,0.38267493404982633,1.7576471765281645,-0.3807510469063327,-2.2913492560974347,-1.0400315787539682,-1.7682683663510852,1.1559497324034467,0.1251245245819612,-0.08161135661515673,-0.005831124263444565,0.03377257952059054,0.11592063303819278,-2.1662499397376997,0.02909170214716737,-0.007205290389431074,-0.03337035334771501,7876.381242575728,7876.381242575728,7876.381242575728,1.0,1.0,0.1,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,153938.19062128785,146061.80937871215,150000.0,0.0,0.0,0.007205290389431074,0.08000000000000002,0.1,within,7876.381242575728,500000.0,550000.0,within,53510.50019588618,2146218.64373808,-22449.178799231886,7498439.4765703725
50.400000000000006,0.3955593182385285,1.7571212061128303,-0.3760857101925824,-2.290829086060866,-1.077199341038568,-1.771530484842442,1.1991226056569773,0.12353353456896513,-0.08761689104851456,-0.006198108129332525,0.03401784905686922,0.12192576767497948,-2.167322325231669,0.028976093071994686,-0.010196789679507684,-0.0264596324538173,10443.01612669731,10443.01612669731,10443.01612669731,1.0,1.0,0.1,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,155221.50806334865,144778.49193665135,150000.0,0.0,0.0,0.010196789679507684,0.08000000000000002,0.1,within,10443.01612669731,500000.0,550000.0,within,58998.35091751386,2137718.5524979783,-17501.580345912953,7480635.760898491
50.5,0.4084593360650229,1.7566084423857642,-0.37192701182227644,-2.2903311942614164,-1.1152810741534311,-1.7860712625803918,1.2437590534297287,0.12191505015192644,-0.09307600355968412,-0.006477605559169319,0.03425781061501798,0.12848050330845842,-2.168444561216061,0.02886222056663431,-0.012539690270561232,-0.020398379367253278,12323.394289575192,12323.394289575192,12323.394289575192,1.0,1.0,0.1,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,156161.69714478758,143838.30285521242,150000.0,0.0,0.0,0.012539690270561232,0.08000000000000002,0.1,within,12323.394289575192,500000.0,550000.0,within,59922.74561152069,2129522.45405857,-23499.025612171157,7463577.459274974
50.6,0.42134454534047094,1.7561947178692918,-0.3683351616089341,-2.2899667096742156,-1.1540421070079887,-1.8073478580367992,1.289710701847487,0.12027987203832899,-0.0979652597918935,-0.006725122427461372,0.03449707761552334,0.13567113694732055,-2.169716971368546,0.028752723841458366,-0.014220916256335717,-0.01322614034823616,13108.164786994088,13108.164786994088,13108.164786994088,1.0,1.0,0.1,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,156554.08239349705,143445.91760650295,150000.0,0.0,0.0,0.014220916256335717,0.08000000000000002,0.1,within,13108.164786994088,500000.0,550000.0,within,58464.259511874116,2121602.160022035,-35641.5632381154,7447324.775641225
50.7,0.4342024682634244,1.7559711136174472,-0.3653700357407861,-2.28985373792845,-1.1932714857035445,-1.8294393780373475,1.3370546294688537,0.11862806579636961,-0.1022595616543834,-0.007116391997243454,0.034743445301136155,0.14378570052820594,-2.1712575978598565,0.028648069276588507,-0.015209988447550657,-0.006555303476062833,13079.572704963144,13079.572704963144,13079.572704963144,1.0,1.0,0.1,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,156539.78635248158,143460.21364751842,150000.0,0.0,0.0,0.015209988447550657,0.08000000000000002,0.1,within,13079.572704963144,500000.0,550000.0,within,61502.32061850373,2113825.46696945,-38805.41901798837,7431725.714458004
50.800000000000004,0.44700903819374266,1.7559880791649274,-0.36308432403487617,-2.290057261451714,-1.2327463933174472,-1.847452160297498,1.3852366778601792,0.11696071045200183,-0.1060192239546211,-0.007495918208128671,0.03499195213507367,0.15249285209571906,-2.1731303184491093,0.02854869253383976,-0.015605909208652902,-0.0013631117459823039,12563.749763602,12563.749763602,12563.749763602,1.0,1.0,0.1,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,156281.874881801,143718.125118199,150000.0,0.0,0.0,0.015605909208652902,0.08000000000000002,0.1,within,12563.749763602,500000.0,550000.0,within,63075.38614468675,2106504.920140861,-45995.75493701745,7417562.218421195
50.900000000000006,0.45970352828269045,1.7562095858324798,-0.3615182154644029,-2.290529091107141,-1.2722058792184736,-1.8596622554733815,1.4338004802264535,0.11532843328221463,-0.10925684624543816,-0.007777133488005461,0.035238963631992526,0.16159717723907702,-2.175236308352591,0.028455972555899545,-0.015453138505152758,0.004418525815985012,11205.764922588349,11205.764922588349,11205.764922588349,1.0,1.0,0.1,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,155602.88246129418,144397.11753870582,150000.0,0.0,0.0,0.015453138505152758,0.08000000000000002,0.1,within,11205.764922588349,500000.0,550000.0,within,59882.545098914474,2099630.2120498456,-64398.81355686812,7404689.314921463
51.0,0.47219635670529825,1.7565294181070423,-0.3606959916252678,-2.291129065883512,-1.3113431086695917,-1.8671472413043768,1.482739506087233,0.11368907534693139,-0.11191256688349319,-0.008156273173227646,0.035488110017433794,0.17139897787679842,-2.177477549082889,0.028367449628721116,-0.01469227060725077,0.010798832142054578,8925.358032143811,8925.358032143811,8925.358032143811,1.0,1.0,0.1,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,154462.6790160719,145537.3209839281,150000.0,0.0,0.0,0.01469227060725077,0.08000000000000002,0.1,within,8925.358032143811,500000.0,550000.0,within,59640.87199876737,2092888.4044941028,-77021.23617958138,7392282.10582938
