time,Fx,Fy,Fz,Mx,My,Mz
339.4,192061.0,5343.388274999999,-387860.0,116550.00392999989,-39961371.0,89172.61589999998
339.6,231681.0,6337.882873,-219582.0,137030.00858000002,-27048371.0,157372.61589999998
339.8,279711.0,7050.463378999999,-21713.0,153280.00690000004,-11448371.0,223722.61589999998
340.0,332311.0,7492.670813999999,197357.0,163910.01540000003,6154629.0,285412.6159
340.2,383261.0,7691.433055,424610.0,157760.00798,24791629.0,339268.6159
340.4,425273.0,7669.613405,646450.0,144430.00682,43456629.0,380730.6159
340.6,451420.0,7444.772061000001,849670.0,126480.01127000002,61159629.0,406452.6159
340.8,456521.0,7020.574695999999,1022340.0,105340.00255000009,76985829.0,414542.6159
341.0,438146.9,6399.254140000001,1154410.0,82529.99445999996,90148629.0,404236.6159
341.2,397076.5,5583.238402,1238330.0,58519.98696999997,100030629.0,376514.6159
341.4,337042.8,4581.308154,1268720.0,29299.991099999985,106157629.0,333192.6159
341.6,263899.5,3421.115524,1243080.0,-4880.01013000001,108242629.0,277282.6159
341.8,184606.0,2155.671079,1163270.0,-38220.00534000003,106282629.0,212672.61589999998
342.0,106021.0,866.131662,1033490.0,-69835.01058,100424229.0,143392.61589999998
342.2,34039.0,-380.132524,859850.0,-100111.00666,90959629.0,72672.61589999998
342.4,-27316.44,-1530.7211069999998,651451.0,-129150.01134,78366629.0,3832.615899999975
342.6,-76074.0,-2533.648935,421400.0,-156980.01853,63426629.0,-60567.384100000025
342.8,-111813.0,-3352.874822,180130.0,-181120.02421,46780629.0,-117474.39630000002
343.0,-135635.0,-3963.726264,-62700.0,-198490.01943,29112629.0,-163774.39630000002
343.2,-149799.0,-4369.162004999999,-298950.0,-207610.03352000006,11042629.0,-197404.39630000002
343.4,-157449.0,-4565.0236079999995,-512981.0,-218390.02821999998,-6287371.0,-216594.39630000002
343.6,-161479.0,-4556.74445,-708540.0,-225940.02543000004,-22877371.0,-221004.39630000002
343.8,-164729.0,-4350.885547999999,-891520.0,-221600.0218,-38793371.0,-211284.39630000002
344.0,-170329.0,-3975.4497929999998,-1053830.0,-206500.04085,-53266371.0,-190750.39630000002
344.2,-180729.0,-3470.7199650000002,-1195120.0,-185000.04027999996,-66025371.0,-163709.3963
344.4,-197569.0,-2872.8285429999996,-1312000.0,-158460.04499000008,-76672371.0,-135952.3963
344.6,-221289.0,-2230.055977,-1402700.0,-128830.03693000006,-84990951.0,-113104.3963
344.8,-250639.0,-1598.266566,-1464360.0,-95200.03167000005,-90783371.0,-100594.39630000002
345.0,-282879.0,-1032.022885,-1509750.0,-49070.023999999976,-94901371.0,-102584.39630000002
345.2,-310325.0,-586.9141310000001,-1471520.0,3369.9755000000005,-93426371.0,-120517.38410000002
345.4,-324220.0,-264.03298299999994,-1359330.0,45489.979640000005,-87112071.0,-151604.39630000002
345.6,-314701.0,-45.51303299999999,-1174090.0,88860.97981,-76227371.0,-191094.39630000002
345.8,-272199.0,54.322834,-913330.0,131919.98355,-60833371.0,-230814.39630000002
346.0,-192463.0,41.66826600000002,-595675.0,173609.96557999996,-42220371.0,-262624.3963
346.2,-76419.0,-99.38487599999996,-237390.0,204999.97598,-21508371.0,-277244.3963
346.4,68051.0,-360.825995,139270.0,211579.97968,-127371.0,-267514.3963
346.6,227111.0,-700.1430680000002,510960.0,220069.96999,20502629.0,-233254.39630000002
346.8,383735.0,-1073.489079,858230.0,218589.95678999997,39285629.0,-175694.3963
347.0,520825.0,-1416.4493280000002,1161925.0,209599.95760999992,55214629.0,-100625.3963
347.2,624596.0,-1663.999335,1406688.0,195899.95763000008,67522629.0,-13654.396299999993
347.4,686858.0,-1746.359531,1580510.0,177099.96159000008,75757629.0,77045.60369999998
347.6,705591.0,-1599.484872,1676170.0,152399.95611000003,79780629.0,163765.60369999998
347.8,684051.0,-1231.690693,1689750.0,128989.96214000008,79666629.0,241385.60369999998
348.0,628731.0,-641.859553,1622410.0,92379.95835999993,75781909.0,302625.6037
348.2,547021.0,118.192214,1479730.0,43179.98230000003,68742629.0,344565.6037
348.4,445941.0,1003.797978,1271720.0,-5330.033470000024,59373629.0,369115.6037
348.6,331341.0,1942.910588,1011270.0,-51020.04211000004,48536629.0,379755.6037
348.8,207681.0,2901.8161600000003,721270.0,-100197.04136,37622329.0,380765.6037
349.0,80941.0,3828.1661140000006,419180.0,-148432.02730000002,27546629.0,376625.6037
349.2,-42489.0,4720.973110000001,117560.0,-186600.0253,18805629.0,370832.6159
349.4,-157135.0,5519.358568,-158910.0,-224910.01026,12451629.0,363674.6159
349.6,-256729.0,6167.647088,-432160.0,-250460.00538,6645629.0,355137.6159
349.8,-338699.0,6601.472411,-689130.0,-255749.98988999997,1569629.0,342322.6159
350.0,-402512.0,6756.99253358,-931700.0,-257990.00838610006,-3489371.0,320416.0
350.2,-449169.0,6588.460971410001,-1152240.0,-247130.00321530004,-8655371.0,284440.0
350.4,-480039.0,6081.3393219399995,-1350770.0,-237999.9977557601,-14382371.0,231790.0
350.6,-496229.0,5246.520262657001,-1539330.0,-213610.00086932,-21763371.0,162030.0
350.8,-491029.0,4108.183785199999,-1621660.0,-167900.01252850005,-25189371.0,76900.0
351.0,-464039.0,2718.0470172,-1626217.0,-130340.02322700003,-26362371.0,-18340.0
351.2,-415479.0,1132.219367,-1564130.0,-91229.97982000001,-25860371.0,-118807.38410000002
351.4,-346999.0,-586.800606,-1443140.0,-50319.979909999995,-23954371.0,-217887.3841
351.6,-261719.0,-2361.7886900000003,-1274150.0,-11139.986249999958,-21048371.0,-308333.3841
351.8,-163679.0,-4084.8391220000003,-1071520.0,24790.011869999988,-17721371.0,-384068.3841
352.0,-57029.0,-5671.190688600001,-845210.0,57779.98605409998,-14275171.0,-440260.0
352.2,54251.0,-7059.07715,-602259.0,87060.01196999999,-10837071.0,-473827.3841
352.4,166151.0,-8196.1131922,-348730.0,110267.97746680002,-7447671.0,-483090.0
352.6,274881.0,-9043.3053592,-89400.0,125944.8846397,-4099371.0,-468659.0
352.8,376623.0,-9587.656703519999,171150.0,134426.98908959999,-745371.0,-431939.0
353.0,467631.0,-9790.1526118,427910.0,136498.9887858,2647629.0,-376447.0
353.2,544321.0,-9634.451266619999,675020.0,132929.0041923,6067629.0,-306490.0
353.4,603441.0,-9111.570995810001,905320.0,124478.003296,9451629.0,-227390.0
353.6,642431.0,-8229.10223221,1110620.0,112130.0073881,12668629.0,-144870.0
353.8,659707.0,-7036.4856531000005,1282050.0,96820.01871119998,15548629.0,-64014.0
354.0,654806.0,-5582.6836006,1411026.9,79860.0119173,17889629.0,10155.0
354.2,628456.0,-3924.3470062,1489640.0,62440.02318999998,19498629.0,74634.0
354.4,582241.0,-2147.5859799,1511660.0,45570.01979260001,20208629.0,128000.0
354.6,518141.0,-321.63484070000004,1472850.0,30330.0160223,19883629.0,170010.0
354.8,438081.0,1492.735142,1371150.0,18020.01218999998,18428629.0,201647.223
355.0,343281.0,3274.4547940999996,1210850.0,8000.017231200007,16004629.0,224120.0
